Orthogroup	k_lactis_proteins	l_kluyveri_v2_proteins	l_thermotolerans_proteins	l_waltii_v3_proteins	n_castellii_proteins	s_bayanus_proteins	s_cerevisiae_proteins	s_kudriavzevii_proteins	s_mikatae_proteins	s_paradoxus_proteins	schizo_pombe_proteins
OG0066793											TCONS_novel_00000363_6-frame_2
OG0066794											TCONS_novel_00000363_7-frame_2
OG0066795											TCONS_novel_00000363_8-frame_2
OG0066796											TCONS_novel_00000363_9-frame_2
OG0066797											TCONS_novel_00000363_10-frame_2
OG0066798											TCONS_novel_00000363_11-frame_2
OG0066799											TCONS_novel_00000363_12-frame_2
OG0066800											TCONS_novel_00000364_1-frame_2
OG0066801											TCONS_novel_00000364_2-frame_2
OG0066802											TCONS_novel_00000364_3-frame_2
OG0066803											TCONS_novel_00000364_4-frame_2
OG0066804											TCONS_novel_00000365_1-frame_2
OG0066805											TCONS_novel_00000366_1-frame_2
OG0066806											TCONS_novel_00000366_2-frame_2
OG0066807											TCONS_novel_00000366_3-frame_2
OG0066808											TCONS_novel_00000367_1-frame_2
OG0066809											TCONS_novel_00000367_2-frame_2
OG0066810											TCONS_novel_00000368_1-frame_2
OG0066811											TCONS_novel_00000368_2-frame_2
OG0066812											TCONS_novel_00000368_3-frame_2
OG0066813											TCONS_novel_00000368_4-frame_2
OG0066814											TCONS_novel_00000368_5-frame_2
OG0066815											TCONS_novel_00000368_6-frame_2
OG0066816											TCONS_novel_00000369_1-frame_2
OG0066817											TCONS_novel_00000370_1-frame_2
OG0066818											TCONS_novel_00000370_2-frame_2
OG0066819											TCONS_novel_00000371_1-frame_2
OG0066820											TCONS_novel_00000285_1-frame_2
OG0066821											TCONS_novel_00000286_1-frame_2
OG0066822											TCONS_novel_00000287_1-frame_2
OG0066823											TCONS_novel_00000287_2-frame_2
OG0066824											TCONS_novel_00000287_3-frame_2
OG0066825											TCONS_novel_00000287_4-frame_2
OG0066826											TCONS_novel_00000288_1-frame_2
OG0066827											TCONS_novel_00000288_2-frame_2
OG0066828											TCONS_novel_00000288_3-frame_2
OG0066829											TCONS_novel_00000288_4-frame_2
OG0066830											TCONS_novel_00000288_5-frame_2
OG0066831											TCONS_novel_00000373_1-frame_2
OG0066832											TCONS_novel_00000373_2-frame_2
OG0066833											TCONS_novel_00000373_3-frame_2
OG0066834											TCONS_novel_00000374_1-frame_2
OG0066835											TCONS_novel_00000374_2-frame_2
OG0066836											TCONS_novel_00000374_3-frame_2
OG0066837											TCONS_novel_00000374_4-frame_2
OG0066838											TCONS_novel_00000374_5-frame_2
OG0066839											TCONS_novel_00000374_6-frame_2
OG0066840											TCONS_novel_00000374_7-frame_2
OG0066841											TCONS_novel_00000374_8-frame_2
OG0066842											TCONS_novel_00000289_1-frame_2
OG0066843											TCONS_novel_00000289_2-frame_2
OG0066844											TCONS_novel_00000289_3-frame_2
OG0066845											TCONS_novel_00000290_1-frame_2
OG0066846											TCONS_novel_00000290_2-frame_2
OG0066847											TCONS_novel_00000291_1-frame_2
OG0066848											TCONS_novel_00000291_2-frame_2
OG0066849											TCONS_novel_00000292_1-frame_2
OG0066850											TCONS_novel_00000292_2-frame_2
OG0066851											TCONS_novel_00000294_1-frame_2
OG0066852											TCONS_novel_00000295_1-frame_2
OG0066853											TCONS_novel_00000295_2-frame_2
OG0066854											TCONS_novel_00000295_3-frame_2
OG0066855											TCONS_novel_00000296_1-frame_2
OG0066856											TCONS_novel_00000296_2-frame_2
OG0066857											TCONS_novel_00000298_1-frame_2
OG0066858											TCONS_novel_00000298_2-frame_2
OG0066859											TCONS_novel_00000299_1-frame_2
OG0066860											TCONS_novel_00000299_2-frame_2
OG0066861											TCONS_novel_00000299_3-frame_2
OG0066862											TCONS_novel_00000299_4-frame_2
OG0066863											TCONS_novel_00000299_5-frame_2
OG0066864											TCONS_novel_00000375_1-frame_2
OG0066865											TCONS_novel_00000375_2-frame_2
OG0066866											TCONS_novel_00000375_3-frame_2
OG0066867											TCONS_novel_00000375_4-frame_2
OG0066868											TCONS_novel_00000375_5-frame_2
OG0066869											TCONS_novel_00000375_6-frame_2
OG0066870											TCONS_novel_00000375_7-frame_2
OG0066871											TCONS_novel_00000376_1-frame_2
OG0066872											TCONS_novel_00000376_2-frame_2
OG0066873											TCONS_novel_00000300_1-frame_2
OG0066874											TCONS_novel_00000301_1-frame_2
OG0066875											TCONS_novel_00000301_2-frame_2
OG0066876											TCONS_novel_00000301_3-frame_2
OG0066877											TCONS_novel_00000378_1-frame_2
OG0066878											TCONS_novel_00000378_2-frame_2
OG0066879											TCONS_novel_00000379_1-frame_2
OG0066880											TCONS_novel_00000379_2-frame_2
OG0066881											TCONS_novel_00000379_3-frame_2
OG0066882											TCONS_novel_00000379_4-frame_2
OG0066883											TCONS_novel_00000379_5-frame_2
OG0066884											TCONS_novel_00000379_6-frame_2
OG0066885											TCONS_novel_00000380_1-frame_2
OG0066886											TCONS_novel_00000381_1-frame_2
OG0066887											TCONS_novel_00000303_1-frame_2
OG0066888											TCONS_novel_00000303_2-frame_2
OG0066889											TCONS_novel_00000303_3-frame_2
OG0066890											TCONS_novel_00000303_4-frame_2
OG0066891											TCONS_novel_00000303_5-frame_2
OG0066892											TCONS_novel_00000303_6-frame_2
OG0066893											TCONS_novel_00000303_7-frame_2
OG0066894											TCONS_novel_00000303_8-frame_2
OG0066895											TCONS_novel_00000304_1-frame_2
OG0066896											TCONS_novel_00000305_1-frame_2
OG0066897											TCONS_novel_00000305_2-frame_2
OG0066898											TCONS_novel_00000305_3-frame_2
OG0066899											TCONS_novel_00000306_1-frame_2
OG0066900											TCONS_novel_00000306_2-frame_2
OG0066901											TCONS_novel_00000306_3-frame_2
OG0066902											TCONS_novel_00000306_4-frame_2
OG0066903											TCONS_novel_00000306_5-frame_2
OG0066904											TCONS_novel_00000306_6-frame_2
OG0066905											TCONS_novel_00000306_7-frame_2
OG0066906											TCONS_novel_00000306_8-frame_2
OG0066907											TCONS_novel_00000306_9-frame_2
OG0066908											TCONS_novel_00000382_1-frame_2
OG0066909											TCONS_novel_00000382_2-frame_2
OG0066910											TCONS_novel_00000383_1-frame_2
OG0066911											TCONS_novel_00000383_2-frame_2
OG0066912											TCONS_novel_00000385_1-frame_2
OG0066913											TCONS_novel_00000385_2-frame_2
OG0066914											TCONS_novel_00000307_1-frame_2
OG0066915											TCONS_novel_00000308_1-frame_2
OG0066916											TCONS_novel_00000386_1-frame_2
OG0066917											TCONS_novel_00000386_2-frame_2
OG0066918											TCONS_novel_00000386_3-frame_2
OG0066919											TCONS_novel_00000386_4-frame_2
OG0066920											TCONS_novel_00000386_5-frame_2
OG0066921											TCONS_novel_00000387_1-frame_2
OG0066922											TCONS_novel_00000387_2-frame_2
OG0066923											TCONS_novel_00000387_3-frame_2
OG0066924											TCONS_novel_00000387_4-frame_2
OG0066925											TCONS_novel_00000387_5-frame_2
OG0066926											TCONS_novel_00000387_6-frame_2
OG0066927											TCONS_novel_00000387_7-frame_2
OG0066928											TCONS_novel_00000387_8-frame_2
OG0066929											TCONS_novel_00000387_9-frame_2
OG0066930											TCONS_novel_00000387_10-frame_2
OG0066931											TCONS_novel_00000387_11-frame_2
OG0066932											TCONS_novel_00000387_12-frame_2
OG0066933											TCONS_novel_00000388_1-frame_2
OG0066934											TCONS_novel_00000388_2-frame_2
OG0066935											TCONS_novel_00000388_3-frame_2
OG0066936											TCONS_novel_00000388_4-frame_2
OG0066937											TCONS_novel_00000388_5-frame_2
OG0066938											TCONS_novel_00000309_1-frame_2
OG0066939											TCONS_novel_00000309_2-frame_2
OG0066940											TCONS_novel_00000390_1-frame_2
OG0066941											TCONS_novel_00000391_1-frame_2
OG0066942											TCONS_novel_00000391_2-frame_2
OG0066943											TCONS_novel_00000391_3-frame_2
OG0066944											TCONS_novel_00000392_1-frame_2
OG0066945											TCONS_novel_00000393_1-frame_2
OG0066946											TCONS_novel_00000393_2-frame_2
OG0066947											TCONS_novel_00000393_3-frame_2
OG0066948											TCONS_novel_00000310_1-frame_2
OG0066949											TCONS_novel_00000310_2-frame_2
OG0066950											TCONS_novel_00000310_3-frame_2
OG0066951											TCONS_novel_00000310_4-frame_2
OG0066952											TCONS_novel_00000310_5-frame_2
OG0066953											TCONS_novel_00000310_6-frame_2
OG0066954											TCONS_novel_00000310_7-frame_2
OG0066955											TCONS_novel_00000394_1-frame_2
OG0066956											TCONS_novel_00000394_2-frame_2
OG0066957											TCONS_novel_00000311_1-frame_2
OG0066958											TCONS_novel_00000311_2-frame_2
OG0066959											TCONS_novel_00000311_3-frame_2
OG0066960											TCONS_novel_00000395_1-frame_2
OG0066961											TCONS_novel_00000312_1-frame_2
OG0066962											TCONS_novel_00000313_1-frame_2
OG0066963											TCONS_novel_00000396_1-frame_2
OG0066964											TCONS_novel_00000396_2-frame_2
OG0066965											TCONS_novel_00000397_1-frame_2
OG0066966											TCONS_novel_00000397_2-frame_2
OG0066967											TCONS_novel_00000398_1-frame_2
OG0066968											TCONS_novel_00000398_2-frame_2
OG0066969											TCONS_novel_00000398_3-frame_2
OG0066970											TCONS_novel_00000399_1-frame_2
OG0066971											TCONS_novel_00000399_2-frame_2
OG0066972											TCONS_novel_00000400_1-frame_2
OG0066973											TCONS_novel_00000400_2-frame_2
OG0066974											TCONS_novel_00000400_3-frame_2
OG0066975											TCONS_novel_00000401_1-frame_2
OG0066976											TCONS_novel_00000401_2-frame_2
OG0066977											TCONS_novel_00000401_3-frame_2
OG0066978											TCONS_novel_00000401_4-frame_2
OG0066979											TCONS_novel_00000314_1-frame_2
OG0066980											TCONS_novel_00000314_2-frame_2
OG0066981											TCONS_novel_00000314_3-frame_2
OG0066982											TCONS_novel_00000314_4-frame_2
OG0066983											TCONS_novel_00000314_5-frame_2
OG0066984											TCONS_novel_00000314_6-frame_2
OG0066985											TCONS_novel_00000402_1-frame_2
OG0066986											TCONS_novel_00000402_2-frame_2
OG0066987											TCONS_novel_00000402_3-frame_2
OG0066988											TCONS_novel_00000402_4-frame_2
OG0066989											TCONS_novel_00000403_1-frame_2
OG0066990											TCONS_novel_00000403_2-frame_2
OG0066991											TCONS_novel_00000403_3-frame_2
OG0066992											TCONS_novel_00000404_1-frame_2
OG0066993											TCONS_novel_00000404_2-frame_2
OG0066994											TCONS_novel_00000405_1-frame_2
OG0066995											TCONS_novel_00000406_1-frame_2
OG0066996											TCONS_novel_00000406_2-frame_2
OG0066997											TCONS_novel_00000407_1-frame_2
OG0066998											TCONS_novel_00000407_2-frame_2
OG0066999											TCONS_novel_00000408_1-frame_2
OG0067000											TCONS_novel_00000408_2-frame_2
OG0067001											TCONS_novel_00000315_1-frame_2
OG0067002											TCONS_novel_00000315_2-frame_2
OG0067003											TCONS_novel_00000315_3-frame_2
OG0067004											TCONS_novel_00000315_4-frame_2
OG0067005											TCONS_novel_00000315_5-frame_2
OG0067006											TCONS_novel_00000315_6-frame_2
OG0067007											TCONS_novel_00000315_7-frame_2
OG0067008											TCONS_novel_00000409_1-frame_2
OG0067009											TCONS_novel_00000409_2-frame_2
OG0067010											TCONS_novel_00000409_3-frame_2
OG0067011											TCONS_novel_00000409_4-frame_2
OG0067012											TCONS_novel_00000409_5-frame_2
OG0067013											TCONS_novel_00000409_6-frame_2
OG0067014											TCONS_novel_00000409_7-frame_2
OG0067015											TCONS_novel_00000409_8-frame_2
OG0067016											TCONS_novel_00000409_9-frame_2
OG0067017											TCONS_novel_00000409_10-frame_2
OG0067018											TCONS_novel_00000410_1-frame_2
OG0067019											TCONS_novel_00000410_2-frame_2
OG0067020											TCONS_novel_00000410_3-frame_2
OG0067021											TCONS_novel_00000410_4-frame_2
OG0067022											TCONS_novel_00000410_5-frame_2
OG0067023											TCONS_novel_00000410_6-frame_2
OG0067024											TCONS_novel_00000410_7-frame_2
OG0067025											TCONS_novel_00000410_8-frame_2
OG0067026											TCONS_novel_00000410_9-frame_2
OG0067027											TCONS_novel_00000410_10-frame_2
OG0067028											TCONS_novel_00000410_11-frame_2
OG0067029											TCONS_novel_00000411_1-frame_2
OG0067030											TCONS_novel_00000411_2-frame_2
OG0067031											TCONS_novel_00000411_3-frame_2
OG0067032											TCONS_novel_00000411_4-frame_2
OG0067033											TCONS_novel_00000411_5-frame_2
OG0067034											TCONS_novel_00000411_6-frame_2
OG0067035											TCONS_novel_00000411_7-frame_2
OG0067036											TCONS_novel_00000411_8-frame_2
OG0067037											TCONS_novel_00000411_9-frame_2
OG0067038											TCONS_novel_00000317_1-frame_2
OG0067039											TCONS_novel_00000317_2-frame_2
OG0067040											TCONS_novel_00000412_1-frame_2
OG0067041											TCONS_novel_00000412_2-frame_2
OG0067042											TCONS_novel_00000001_1-frame_3
OG0067043											TCONS_novel_00000002_1-frame_3
OG0067044											TCONS_novel_00000002_2-frame_3
OG0067045											TCONS_novel_00000002_3-frame_3
OG0067046											TCONS_novel_00000003_1-frame_3
OG0067047											TCONS_novel_00000004_1-frame_3
OG0067048											TCONS_novel_00000004_2-frame_3
OG0067049											TCONS_novel_00000004_3-frame_3
OG0067050											TCONS_novel_00000004_4-frame_3
OG0067051											TCONS_novel_00000004_5-frame_3
OG0067052											TCONS_novel_00000004_6-frame_3
OG0067053											TCONS_novel_00000004_7-frame_3
OG0067054											TCONS_novel_00000004_8-frame_3
OG0067055											TCONS_novel_00000004_9-frame_3
OG0067056											TCONS_novel_00000004_10-frame_3
OG0067057											TCONS_novel_00000004_11-frame_3
OG0067058											TCONS_novel_00000004_12-frame_3
OG0067059											TCONS_novel_00000004_13-frame_3
OG0067060											TCONS_novel_00000051_1-frame_3
OG0067061											TCONS_novel_00000051_2-frame_3
OG0067062											TCONS_novel_00000051_3-frame_3
OG0067063											TCONS_novel_00000051_4-frame_3
OG0067064											TCONS_novel_00000051_5-frame_3
OG0067065											TCONS_novel_00000051_6-frame_3
OG0067066											TCONS_novel_00000051_7-frame_3
OG0067067											TCONS_novel_00000051_8-frame_3
OG0067068											TCONS_novel_00000052_1-frame_3
OG0067069											TCONS_novel_00000052_2-frame_3
OG0067070											TCONS_novel_00000052_3-frame_3
OG0067071											TCONS_novel_00000052_4-frame_3
OG0067072											TCONS_novel_00000052_5-frame_3
OG0067073											TCONS_novel_00000005_1-frame_3
OG0067074											TCONS_novel_00000053_1-frame_3
OG0067075											TCONS_novel_00000053_2-frame_3
OG0067076											TCONS_novel_00000006_1-frame_3
OG0067077											TCONS_novel_00000054_1-frame_3
OG0067078											TCONS_novel_00000055_1-frame_3
OG0067079											TCONS_novel_00000055_2-frame_3
OG0067080											TCONS_novel_00000007_1-frame_3
OG0067081											TCONS_novel_00000008_1-frame_3
OG0067082											TCONS_novel_00000008_2-frame_3
OG0067083											TCONS_novel_00000009_1-frame_3
OG0067084											TCONS_novel_00000009_2-frame_3
OG0067085											TCONS_novel_00000009_3-frame_3
OG0067086											TCONS_novel_00000009_4-frame_3
OG0067087											TCONS_novel_00000009_5-frame_3
OG0067088											TCONS_novel_00000009_6-frame_3
OG0067089											TCONS_novel_00000009_7-frame_3
OG0067090											TCONS_novel_00000009_8-frame_3
OG0067091											TCONS_novel_00000010_1-frame_3
OG0067092											TCONS_novel_00000011_1-frame_3
OG0067093											TCONS_novel_00000012_1-frame_3
OG0067094											TCONS_novel_00000013_1-frame_3
OG0067095											TCONS_novel_00000014_1-frame_3
OG0067096											TCONS_novel_00000014_2-frame_3
OG0067097											TCONS_novel_00000014_3-frame_3
OG0067098											TCONS_novel_00000014_4-frame_3
OG0067099											TCONS_novel_00000056_1-frame_3
OG0067100											TCONS_novel_00000056_2-frame_3
OG0067101											TCONS_novel_00000057_1-frame_3
OG0067102											TCONS_novel_00000057_2-frame_3
OG0067103											TCONS_novel_00000057_3-frame_3
