Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000507	N7	n6	0.75	Non-Terminal	s_kudriavzevii_proteins_Skud_9.17, s_mikatae_proteins_Smik_9.18, s_paradoxus_proteins_Spar_9.21	s_kudriavzevii_proteins_Skud_11.336, s_mikatae_proteins_Smik_11.360, s_paradoxus_proteins_Spar_11.389
OG0000508	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3411	schizo_pombe_proteins_rna4074
OG0000509	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna279	schizo_pombe_proteins_rna362
OG0000510	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4529	schizo_pombe_proteins_rna510
OG0000511	N2	n9	0.25	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF14188	k_lactis_proteins_rna131, l_kluyveri_v2_proteins_SAKL-ORF754
OG0000512	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4849	schizo_pombe_proteins_rna32
OG0000513	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6651	schizo_pombe_proteins_rna754
OG0000514	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4132	schizo_pombe_proteins_rna2125
OG0000515	k_lactis_proteins	n2	1.0	Terminal	k_lactis_proteins_rna1401	k_lactis_proteins_rna1403, k_lactis_proteins_rna185, k_lactis_proteins_rna186
OG0000515	k_lactis_proteins	n3	1.0	Terminal	k_lactis_proteins_rna1403	k_lactis_proteins_rna185, k_lactis_proteins_rna186
OG0000515	k_lactis_proteins	n4	1.0	Terminal	k_lactis_proteins_rna185	k_lactis_proteins_rna186
OG0000515	N5	n6	0.4	Non-Terminal	s_bayanus_proteins_Sbay_8.440, s_kudriavzevii_proteins_Skud_15.550	s_cerevisiae_proteins_rna5795, s_bayanus_proteins_Sbay_8.439, s_cerevisiae_proteins_rna1484, s_kudriavzevii_proteins_Skud_4.808
OG0000515	N5	n8	0.2	Non-Terminal	s_cerevisiae_proteins_rna5795	s_bayanus_proteins_Sbay_8.439, s_cerevisiae_proteins_rna1484, s_kudriavzevii_proteins_Skud_4.808
OG0000516	k_lactis_proteins	n10	1.0	Terminal	k_lactis_proteins_rna190	k_lactis_proteins_rna1406
OG0000517	k_lactis_proteins	n10	1.0	Terminal	k_lactis_proteins_rna194	k_lactis_proteins_rna1411
OG0000518	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4619	schizo_pombe_proteins_rna5518, schizo_pombe_proteins_rna1014, schizo_pombe_proteins_rna1065
OG0000518	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna5518	schizo_pombe_proteins_rna1014, schizo_pombe_proteins_rna1065
OG0000518	schizo_pombe_proteins	n3	1.0	Terminal	schizo_pombe_proteins_rna1014	schizo_pombe_proteins_rna1065
OG0000518	N2	n4	0.75	Non-Terminal	l_thermotolerans_proteins_rna4365, l_waltii_v3_proteins_Kwal_56.23754, k_lactis_proteins_rna198, l_kluyveri_v2_proteins_SAKL-ORF983	l_waltii_v3_proteins_Kwal_26.6669, k_lactis_proteins_rna4842, l_kluyveri_v2_proteins_SAKL-ORF12594, l_kluyveri_v2_proteins_SAKL-ORF7580
OG0000518	l_kluyveri_v2_proteins	n10	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF12594	l_kluyveri_v2_proteins_SAKL-ORF7580
OG0000519	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna160	n_castellii_proteins_rna348
OG0000520	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4477	schizo_pombe_proteins_rna2774
OG0000521	N5	n4	0.8	Non-Terminal	s_bayanus_proteins_Sbay_7.543, s_kudriavzevii_proteins_Skud_7.581, s_mikatae_proteins_Smik_16.59, s_paradoxus_proteins_Spar_7.608	s_bayanus_proteins_Sbay_15.362, s_kudriavzevii_proteins_Skud_8.227, s_mikatae_proteins_Smik_8.247, s_paradoxus_proteins_Spar_8.260
OG0000522	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6780	schizo_pombe_proteins_rna655
OG0000523	N7	n6	0.75	Non-Terminal	s_kudriavzevii_proteins_Skud_10.77, s_mikatae_proteins_Smik_10.95, s_paradoxus_proteins_Spar_10.97	s_kudriavzevii_proteins_Skud_11.294, s_mikatae_proteins_Smik_11.320, s_paradoxus_proteins_Spar_11.348
OG0000524	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5869	schizo_pombe_proteins_rna1593
OG0000525	N4	n8	0.3333333333333333	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF6377	l_kluyveri_v2_proteins_SAKL-ORF11712, l_thermotolerans_proteins_rna3062, l_waltii_v3_proteins_Kwal_33.13713
OG0000526	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6231, schizo_pombe_proteins_rna2195	schizo_pombe_proteins_rna64
OG0000526	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna6231	schizo_pombe_proteins_rna2195
OG0000527	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3639	schizo_pombe_proteins_rna2072
OG0000528	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3642	schizo_pombe_proteins_rna1547
OG0000529	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3279	schizo_pombe_proteins_rna5566
OG0000530	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3207	schizo_pombe_proteins_rna2604
OG0000531	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna418	schizo_pombe_proteins_rna1837
OG0000532	s_bayanus_proteins	n5	1.0	Terminal	s_bayanus_proteins_Sbay_15.384	s_bayanus_proteins_Sbay_7.554
OG0000532	N7	n6	0.25	Non-Terminal	s_kudriavzevii_proteins_Skud_8.246	s_kudriavzevii_proteins_Skud_7.590, s_paradoxus_proteins_Spar_7.618
OG0000533	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6708	schizo_pombe_proteins_rna5164
OG0000534	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna883	n_castellii_proteins_rna4828
OG0000535	N5	n4	0.8	Non-Terminal	s_bayanus_proteins_Sbay_5.62, s_kudriavzevii_proteins_Skud_5.81, s_paradoxus_proteins_Spar_5.70, s_mikatae_proteins_Smik_5.92	s_bayanus_proteins_Sbay_3.58, s_kudriavzevii_proteins_Skud_3.102, s_paradoxus_proteins_Spar_3.128, s_mikatae_proteins_Smik_3.125
OG0000536	n_castellii_proteins	n2	1.0	Terminal	n_castellii_proteins_rna730, n_castellii_proteins_rna3849	n_castellii_proteins_rna3340
OG0000536	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna730	n_castellii_proteins_rna3849
OG0000537	n_castellii_proteins	n6	1.0	Terminal	n_castellii_proteins_rna732	n_castellii_proteins_rna3339
OG0000538	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4571	schizo_pombe_proteins_rna2553
OG0000539	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna221	schizo_pombe_proteins_rna1129
OG0000540	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna4202	n_castellii_proteins_rna5214
OG0000541	N5	n3	0.4	Non-Terminal	s_bayanus_proteins_Sbay_13.139, s_kudriavzevii_proteins_Skud_13.131, s_mikatae_proteins_Smik_13.131, s_paradoxus_proteins_Spar_13.133	s_mikatae_proteins_Smik_4.713, s_paradoxus_proteins_Spar_4.807
OG0000542	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3527	schizo_pombe_proteins_rna605
OG0000543	s_bayanus_proteins	n7	1.0	Terminal	s_bayanus_proteins_Sbay_10.523	s_bayanus_proteins_Sbay_20.2
OG0000544	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5904	schizo_pombe_proteins_rna6823
OG0000545	n_castellii_proteins	n7	1.0	Terminal	n_castellii_proteins_rna255	n_castellii_proteins_rna5792
OG0000546	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna1335	schizo_pombe_proteins_rna2814
OG0000547	s_bayanus_proteins	n10	1.0	Terminal	s_bayanus_proteins_Sbay_15.407	s_bayanus_proteins_Sbay_12.236
OG0000548	n_castellii_proteins	n5	1.0	Terminal	n_castellii_proteins_rna621	n_castellii_proteins_rna5834
OG0000549	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4556	schizo_pombe_proteins_rna1832
OG0000550	n_castellii_proteins	n7	1.0	Terminal	n_castellii_proteins_rna204	n_castellii_proteins_rna360
OG0000551	s_bayanus_proteins	n7	1.0	Terminal	s_bayanus_proteins_Sbay_10.437	s_bayanus_proteins_Sbay_17.3
OG0000552	l_kluyveri_v2_proteins	n9	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF7772	l_kluyveri_v2_proteins_SAKL-ORF7764
OG0000553	l_kluyveri_v2_proteins	n4	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF7774	l_kluyveri_v2_proteins_SAKL-ORF7766
OG0000554	N3	n1	0.6666666666666666	Non-Terminal	n_castellii_proteins_rna1274, s_kudriavzevii_proteins_Skud_10.283, s_mikatae_proteins_Smik_10.349, s_paradoxus_proteins_Spar_10.337	n_castellii_proteins_rna4857, s_kudriavzevii_proteins_Skud_11.20, s_mikatae_proteins_Smik_11.24, s_paradoxus_proteins_Spar_11.30
OG0000555	n_castellii_proteins	n7	1.0	Terminal	n_castellii_proteins_rna2338	n_castellii_proteins_rna937
OG0000556	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3125	schizo_pombe_proteins_rna28
OG0000556	s_cerevisiae_proteins	n7	1.0	Terminal	s_cerevisiae_proteins_rna5802	s_cerevisiae_proteins_rna5812
OG0000557	k_lactis_proteins	n10	1.0	Terminal	k_lactis_proteins_rna4044	k_lactis_proteins_rna838
OG0000558	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna2436	n_castellii_proteins_rna5597
OG0000559	n_castellii_proteins	n6	1.0	Terminal	n_castellii_proteins_rna221	n_castellii_proteins_rna240
OG0000560	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna1174	n_castellii_proteins_rna5406
OG0000561	N3	n5	0.3333333333333333	Non-Terminal	s_kudriavzevii_proteins_Skud_16.370, s_mikatae_proteins_Smik_16.324	n_castellii_proteins_rna5410, s_bayanus_proteins_Sbay_4.368, s_kudriavzevii_proteins_Skud_2.249, s_mikatae_proteins_Smik_2.261, s_paradoxus_proteins_Spar_2.279
OG0000562	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna5426	n_castellii_proteins_rna1162
OG0000563	n_castellii_proteins	n7	1.0	Terminal	n_castellii_proteins_rna1160	n_castellii_proteins_rna5428
OG0000564	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4403	schizo_pombe_proteins_rna1742
OG0000564	n_castellii_proteins	n6	1.0	Terminal	n_castellii_proteins_rna1158	n_castellii_proteins_rna5429
OG0000565	N1	n3	0.1	Non-Terminal	n_castellii_proteins_rna1823	s_paradoxus_proteins_Spar_16.273, n_castellii_proteins_rna2746, s_bayanus_proteins_Sbay_16.255, s_kudriavzevii_proteins_Skud_16.224, k_lactis_proteins_rna946, l_kluyveri_v2_proteins_SAKL-ORF1603, l_thermotolerans_proteins_rna2661, l_waltii_v3_proteins_Kwal_27.11948
OG0000566	N5	n2	0.8	Non-Terminal	s_bayanus_proteins_Sbay_10.19, s_kudriavzevii_proteins_Skud_12.18, s_mikatae_proteins_Smik_12.7, s_cerevisiae_proteins_rna3777, s_paradoxus_proteins_Spar_12.14	s_cerevisiae_proteins_rna6287, s_kudriavzevii_proteins_Skud_16.496, s_mikatae_proteins_Smik_16.456, s_paradoxus_proteins_Spar_16.567
OG0000567	k_lactis_proteins	n9	1.0	Terminal	k_lactis_proteins_rna982	k_lactis_proteins_rna980, k_lactis_proteins_rna981
OG0000567	k_lactis_proteins	n10	1.0	Terminal	k_lactis_proteins_rna980	k_lactis_proteins_rna981
OG0000568	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6729	schizo_pombe_proteins_rna2364
OG0000569	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna5445	n_castellii_proteins_rna1139
OG0000570	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna435	n_castellii_proteins_rna4244
OG0000571	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5273	schizo_pombe_proteins_rna2933
OG0000572	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna569	n_castellii_proteins_rna3919
OG0000573	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5302	schizo_pombe_proteins_rna2560
OG0000573	n_castellii_proteins	n8	1.0	Terminal	n_castellii_proteins_rna1289	n_castellii_proteins_rna515
OG0000574	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna514	n_castellii_proteins_rna1288
OG0000575	n_castellii_proteins	n7	1.0	Terminal	n_castellii_proteins_rna1294	n_castellii_proteins_rna4873
OG0000576	n_castellii_proteins	n2	1.0	Terminal	n_castellii_proteins_rna2490, n_castellii_proteins_rna2491	n_castellii_proteins_rna2492
OG0000576	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna2490	n_castellii_proteins_rna2491
OG0000577	N7	n3	0.75	Non-Terminal	s_kudriavzevii_proteins_Skud_3.39, s_mikatae_proteins_Smik_3.54, s_paradoxus_proteins_Spar_3.52	s_kudriavzevii_proteins_Skud_4.783, s_mikatae_proteins_Smik_4.789, s_paradoxus_proteins_Spar_4.880
OG0000578	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna164	schizo_pombe_proteins_rna2681
OG0000579	N0	n6	0.09090909090909091	Non-Terminal	k_lactis_proteins_rna1316, l_thermotolerans_proteins_rna3016, schizo_pombe_proteins_rna6083, l_waltii_v3_proteins_Kwal_33.13533	n_castellii_proteins_rna4998, schizo_pombe_proteins_rna2182
OG0000580	l_waltii_v3_proteins	n5	1.0	Terminal	l_waltii_v3_proteins_Kwal_33.13564	l_waltii_v3_proteins_Kwal_33.13570
OG0000581	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6097	schizo_pombe_proteins_rna6875
OG0000582	n_castellii_proteins	n7	1.0	Terminal	n_castellii_proteins_rna5633	n_castellii_proteins_rna2463
OG0000583	n_castellii_proteins	n7	1.0	Terminal	n_castellii_proteins_rna2892	n_castellii_proteins_rna5525
OG0000584	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna5499	n_castellii_proteins_rna2902
OG0000585	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4921	schizo_pombe_proteins_rna5271
OG0000586	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna697	schizo_pombe_proteins_rna945
OG0000587	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5275	schizo_pombe_proteins_rna1992
OG0000588	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3178	schizo_pombe_proteins_rna1295
OG0000589	l_waltii_v3_proteins	n3	1.0	Terminal	l_waltii_v3_proteins_Kwal_23.5845	l_waltii_v3_proteins_Kwal_26.9058
OG0000590	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3703	schizo_pombe_proteins_rna2432
OG0000591	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6674	schizo_pombe_proteins_rna1533
OG0000592	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3920	schizo_pombe_proteins_rna4885
OG0000593	N5	n7	0.4	Non-Terminal	s_kudriavzevii_proteins_Skud_9.97, s_paradoxus_proteins_Spar_9.107	s_bayanus_proteins_Sbay_5.194, s_kudriavzevii_proteins_Skud_5.200, s_paradoxus_proteins_Spar_5.243
OG0000594	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna1712	n_castellii_proteins_rna2644
OG0000595	l_kluyveri_v2_proteins	n8	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF12641	l_kluyveri_v2_proteins_SAKL-ORF3469
OG0000595	k_lactis_proteins	n10	1.0	Terminal	k_lactis_proteins_rna1666	k_lactis_proteins_rna3560
OG0000596	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4327	schizo_pombe_proteins_rna1535
OG0000597	s_bayanus_proteins	n8	1.0	Terminal	s_bayanus_proteins_Sbay_12.42	s_bayanus_proteins_Sbay_4.393
OG0000598	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna1341	n_castellii_proteins_rna5253
OG0000599	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna5250	n_castellii_proteins_rna1340
OG0000600	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6065	schizo_pombe_proteins_rna144
OG0000601	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna2998	n_castellii_proteins_rna1039
OG0000602	l_waltii_v3_proteins	n4	1.0	Terminal	l_waltii_v3_proteins_Kwal_26.6883	l_waltii_v3_proteins_Kwal_4.468
OG0000602	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna3886	n_castellii_proteins_rna776
OG0000603	s_kudriavzevii_proteins	n5	1.0	Terminal	s_kudriavzevii_proteins_Skud_4.575	s_kudriavzevii_proteins_Skud_8.123
OG0000603	s_paradoxus_proteins	n6	1.0	Terminal	s_paradoxus_proteins_Spar_4.689	s_paradoxus_proteins_Spar_8.143
OG0000604	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna1185	n_castellii_proteins_rna3788
OG0000605	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna1387	schizo_pombe_proteins_rna2887
OG0000606	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna701	schizo_pombe_proteins_rna2734
OG0000607	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3990	schizo_pombe_proteins_rna2758
OG0000608	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna2059	n_castellii_proteins_rna2943
OG0000609	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4533	schizo_pombe_proteins_rna2508
OG0000610	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna1210	schizo_pombe_proteins_rna2990
OG0000611	N3	n2	0.3333333333333333	Non-Terminal	n_castellii_proteins_rna1994, s_bayanus_proteins_Sbay_2.257	n_castellii_proteins_rna2089, s_bayanus_proteins_Sbay_5.308, s_mikatae_proteins_Smik_5.346, s_paradoxus_proteins_Spar_5.371, s_kudriavzevii_proteins_Skud_5.313
OG0000612	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna272	schizo_pombe_proteins_rna1925
OG0000613	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5949	schizo_pombe_proteins_rna2843
OG0000614	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna244	schizo_pombe_proteins_rna395
OG0000615	N1	n3	0.1	Non-Terminal	n_castellii_proteins_rna3425	l_thermotolerans_proteins_rna1297, l_waltii_v3_proteins_Kwal_56.22433, n_castellii_proteins_rna5027, s_bayanus_proteins_Sbay_15.182, s_cerevisiae_proteins_rna5422, s_paradoxus_proteins_Spar_15.199, s_mikatae_proteins_Smik_15.176, s_kudriavzevii_proteins_Skud_15.168
OG0000616	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna3103	n_castellii_proteins_rna178
OG0000617	l_thermotolerans_proteins	n10	1.0	Terminal	l_thermotolerans_proteins_rna1897	l_thermotolerans_proteins_rna3153
OG0000618	N1	n4	0.1	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF15311, n_castellii_proteins_rna3582, s_bayanus_proteins_Sbay_7.201, s_kudriavzevii_proteins_Skud_7.213, s_cerevisiae_proteins_rna2136, s_paradoxus_proteins_Spar_7.222, s_mikatae_proteins_Smik_7.213	l_kluyveri_v2_proteins_SAKL-ORF15313
OG0000619	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4154	schizo_pombe_proteins_rna577
OG0000620	n_castellii_proteins	n6	1.0	Terminal	n_castellii_proteins_rna1066	n_castellii_proteins_rna1067
OG0000621	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna3029	n_castellii_proteins_rna4877
OG0000622	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4276	schizo_pombe_proteins_rna2091
OG0000623	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna1068	schizo_pombe_proteins_rna2384
OG0000624	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna2665	n_castellii_proteins_rna1761
OG0000625	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5008	schizo_pombe_proteins_rna1906
OG0000626	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna702	schizo_pombe_proteins_rna2733
OG0000627	k_lactis_proteins	n10	1.0	Terminal	k_lactis_proteins_rna2384	k_lactis_proteins_rna2385
OG0000628	n_castellii_proteins	n9	1.0	Terminal	n_castellii_proteins_rna4686	n_castellii_proteins_rna3178
OG0000629	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna4344	n_castellii_proteins_rna117
OG0000630	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5292	schizo_pombe_proteins_rna1778
OG0000631	N4	n8	0.3333333333333333	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF1446	l_kluyveri_v2_proteins_SAKL-ORF4869, l_thermotolerans_proteins_rna2181, l_waltii_v3_proteins_Kwal_55.19766
OG0000632	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6461	schizo_pombe_proteins_rna5572
OG0000633	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna1477	n_castellii_proteins_rna3957
OG0000634	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna4619	n_castellii_proteins_rna3583
OG0000635	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6416	schizo_pombe_proteins_rna4454
OG0000636	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna1383	n_castellii_proteins_rna5383
OG0000637	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5170	schizo_pombe_proteins_rna1334
OG0000638	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna803	schizo_pombe_proteins_rna1166
OG0000639	n_castellii_proteins	n6	1.0	Terminal	n_castellii_proteins_rna1955	n_castellii_proteins_rna2858
OG0000639	l_kluyveri_v2_proteins	n9	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF1132	l_kluyveri_v2_proteins_SAKL-ORF4747, l_kluyveri_v2_proteins_SAKL-ORF1246
OG0000639	l_kluyveri_v2_proteins	n10	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF4747	l_kluyveri_v2_proteins_SAKL-ORF1246
OG0000640	N5	n8	0.2	Non-Terminal	s_bayanus_proteins_Sbay_2.312, s_kudriavzevii_proteins_Skud_4.408	s_bayanus_proteins_Sbay_2.311
OG0000641	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6736	schizo_pombe_proteins_rna6891
OG0000642	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna2839	n_castellii_proteins_rna1926
OG0000643	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna2836	n_castellii_proteins_rna1921
OG0000644	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna1747	schizo_pombe_proteins_rna1819
OG0000645	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna3162	n_castellii_proteins_rna4657
OG0000646	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna3159	n_castellii_proteins_rna4654
OG0000647	N0	n6	0.09090909090909091	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF6517, l_thermotolerans_proteins_rna709, l_waltii_v3_proteins_Kwal_23.4427, k_lactis_proteins_rna2909, schizo_pombe_proteins_rna3831	schizo_pombe_proteins_rna6581
OG0000648	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6536	schizo_pombe_proteins_rna6851
OG0000649	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4728	schizo_pombe_proteins_rna1088
OG0000650	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4168	schizo_pombe_proteins_rna5521
OG0000651	l_kluyveri_v2_proteins	n10	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF2247	l_kluyveri_v2_proteins_SAKL-ORF7396
OG0000652	N8	n7	0.3333333333333333	Non-Terminal	s_mikatae_proteins_Smik_10.224	s_cerevisiae_proteins_rna5542, s_paradoxus_proteins_Spar_4.730, s_mikatae_proteins_Smik_15.306
OG0000653	l_kluyveri_v2_proteins	n10	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF15472	l_kluyveri_v2_proteins_SAKL-ORF4338
OG0000654	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna165	schizo_pombe_proteins_rna1814
OG0000655	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna1399	schizo_pombe_proteins_rna2008
OG0000656	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna331	schizo_pombe_proteins_rna1745
OG0000657	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3791	schizo_pombe_proteins_rna384
