Genes	Orthogroup	Clade	Node
rna4540	OG0002629	schizo_pombe	N0
rna4539	OG0002630	schizo_pombe	N0
rna4538	OG0002631	schizo_pombe	N0
rna4535	OG0002634	schizo_pombe	N0
rna3575	OG0002635	schizo_pombe	N0
rna3576	OG0002636	schizo_pombe	N0
rna4527	OG0002637	schizo_pombe	N0
rna4515	OG0002638	schizo_pombe	N0
rna4514	OG0002639	schizo_pombe	N0
rna4512	OG0002640	schizo_pombe	N0
rna4511	OG0002641	schizo_pombe	N0
rna5309	OG0002643	schizo_pombe	N0
rna1811	OG0002644	schizo_pombe	N0
rna6082	OG0002645	schizo_pombe	N0
rna6077	OG0002646	schizo_pombe	N0
rna6078	OG0002647	schizo_pombe	N0
rna6079	OG0002648	schizo_pombe	N0
rna6080	OG0002649	schizo_pombe	N0
rna675	OG0002650	schizo_pombe	N0
rna2946	OG0002651	schizo_pombe	N0
rna2948	OG0002652	schizo_pombe	N0
rna1638	OG0002653	schizo_pombe	N0
rna2949	OG0002654	schizo_pombe	N0
rna2960	OG0002655	schizo_pombe	N0
rna2713	OG0002656	schizo_pombe	N0
rna6030	OG0002657	schizo_pombe	N0
rna5266	OG0002658	schizo_pombe	N0
rna1835	OG0002659	schizo_pombe	N0
rna2041	OG0002660	schizo_pombe	N0
rna1472	OG0002661	schizo_pombe	N0
rna4271	OG0002666	schizo_pombe	N0
rna4801	OG0002667	schizo_pombe	N0
rna3952	OG0002668	schizo_pombe	N0
rna2605	OG0002670	schizo_pombe	N0
rna2835	OG0002673	schizo_pombe	N0
rna2839	OG0002675	schizo_pombe	N0
rna1965	OG0002676	schizo_pombe	N0
rna1925	OG0002678	schizo_pombe	N0
rna1519	OG0002688	schizo_pombe	N0
rna2042	OG0002702	schizo_pombe	N0
rna749	OG0002703	schizo_pombe	N0
rna5776	OG0002704	schizo_pombe	N0
rna5772	OG0002707	schizo_pombe	N0
rna1162	OG0002709	schizo_pombe	N0
rna2383	OG0002711	schizo_pombe	N0
rna207	OG0002713	schizo_pombe	N0
rna3114	OG0002720	schizo_pombe	N0
rna3088	OG0002730	schizo_pombe	N0
rna3481	OG0002732	schizo_pombe	N0
rna2674	OG0002734	schizo_pombe	N0
rna1202	OG0002735	schizo_pombe	N0
rna4860	OG0002741	schizo_pombe	N0
rna3742	OG0002747	schizo_pombe	N0
rna3737	OG0002748	schizo_pombe	N0
rna4418	OG0002749	schizo_pombe	N0
rna2592	OG0002755	schizo_pombe	N0
rna2593	OG0002756	schizo_pombe	N0
rna591	OG0002757	schizo_pombe	N0
rna74	OG0002758	schizo_pombe	N0
rna2482	OG0002763	schizo_pombe	N0
rna2488	OG0002764	schizo_pombe	N0
rna2496	OG0002768	schizo_pombe	N0
rna2498	OG0002769	schizo_pombe	N0
rna4811	OG0002771	schizo_pombe	N0
rna1882	OG0002777	schizo_pombe	N0
rna608	OG0002778	schizo_pombe	N0
rna613	OG0002779	schizo_pombe	N0
rna5870	OG0002800	schizo_pombe	N0
rna5881	OG0002803	schizo_pombe	N0
rna2137	OG0002805	schizo_pombe	N0
rna869	OG0002811	schizo_pombe	N0
rna1572	OG0002813	schizo_pombe	N0
rna3407	OG0002814	schizo_pombe	N0
rna2779	OG0002819	schizo_pombe	N0
rna4382	OG0002823	schizo_pombe	N0
rna4195	OG0002835	schizo_pombe	N0
rna2227	OG0002837	schizo_pombe	N0
rna6101	OG0002838	schizo_pombe	N0
rna3559	OG0002840	schizo_pombe	N0
rna3324	OG0002841	schizo_pombe	N0
rna4229	OG0002851	schizo_pombe	N0
rna2273	OG0002855	schizo_pombe	N0
rna4716	OG0002858	schizo_pombe	N0
rna379	OG0002870	schizo_pombe	N0
rna6038	OG0002871	schizo_pombe	N0
rna376	OG0002872	schizo_pombe	N0
rna1432	OG0002873	schizo_pombe	N0
rna1270	OG0002874	schizo_pombe	N0
rna202	OG0002876	schizo_pombe	N0
rna6263	OG0002877	schizo_pombe	N0
rna1592	OG0002887	schizo_pombe	N0
rna3010	OG0002889	schizo_pombe	N0
rna319	OG0002894	schizo_pombe	N0
rna313	OG0002896	schizo_pombe	N0
rna173	OG0002897	schizo_pombe	N0
rna174	OG0002898	schizo_pombe	N0
rna175	OG0002899	schizo_pombe	N0
rna177	OG0002900	schizo_pombe	N0
rna3527	OG0002905	schizo_pombe	N0
rna3331	OG0002913	schizo_pombe	N0
rna3450	OG0002916	schizo_pombe	N0
rna2458	OG0002920	schizo_pombe	N0
rna1466	OG0002929	schizo_pombe	N0
rna562	OG0002930	schizo_pombe	N0
rna563	OG0002931	schizo_pombe	N0
rna565	OG0002932	schizo_pombe	N0
rna566	OG0002933	schizo_pombe	N0
rna567	OG0002934	schizo_pombe	N0
rna1459	OG0002935	schizo_pombe	N0
rna1598	OG0002939	schizo_pombe	N0
rna645	OG0002941	schizo_pombe	N0
rna79	OG0002957	schizo_pombe	N0
rna4137	OG0002965	schizo_pombe	N0
rna2145	OG0002973	schizo_pombe	N0
rna2076	OG0002976	schizo_pombe	N0
rna5412	OG0002977	schizo_pombe	N0
rna1354	OG0002981	schizo_pombe	N0
rna4713	OG0002985	schizo_pombe	N0
rna4710	OG0002987	schizo_pombe	N0
rna4708	OG0002988	schizo_pombe	N0
rna4707	OG0002989	schizo_pombe	N0
rna4704	OG0002990	schizo_pombe	N0
rna4703	OG0002992	schizo_pombe	N0
rna4702	OG0002993	schizo_pombe	N0
rna4701	OG0002994	schizo_pombe	N0
rna2922	OG0003002	schizo_pombe	N0
rna2930	OG0003005	schizo_pombe	N0
rna2931	OG0003006	schizo_pombe	N0
rna668	OG0003010	schizo_pombe	N0
rna657	OG0003012	schizo_pombe	N0
rna656	OG0003013	schizo_pombe	N0
rna5672	OG0003019	schizo_pombe	N0
rna5918	OG0003021	schizo_pombe	N0
rna5917	OG0003022	schizo_pombe	N0
rna5663	OG0003028	schizo_pombe	N0
rna2374	OG0003044	schizo_pombe	N0
rna1760	OG0003048	schizo_pombe	N0
rna1030	OG0003051	schizo_pombe	N0
rna1442	OG0003059	schizo_pombe	N0
rna3595	OG0003060	schizo_pombe	N0
rna26	OG0003062	schizo_pombe	N0
rna29	OG0003064	schizo_pombe	N0
rna5062	OG0003077	schizo_pombe	N0
rna5063	OG0003078	schizo_pombe	N0
rna2499	OG0003079	schizo_pombe	N0
rna2500	OG0003080	schizo_pombe	N0
rna2502	OG0003081	schizo_pombe	N0
rna301	OG0003086	schizo_pombe	N0
rna743	OG0003095	schizo_pombe	N0
rna2287	OG0003098	schizo_pombe	N0
rna356	OG0003099	schizo_pombe	N0
rna5858	OG0003101	schizo_pombe	N0
rna5866	OG0003103	schizo_pombe	N0
rna2023	OG0003109	schizo_pombe	N0
rna4160	OG0003110	schizo_pombe	N0
rna3796	OG0003113	schizo_pombe	N0
rna1038	OG0003114	schizo_pombe	N0
rna2204	OG0003119	schizo_pombe	N0
rna5205	OG0003120	schizo_pombe	N0
rna3054	OG0003125	schizo_pombe	N0
rna1514	OG0003129	schizo_pombe	N0
rna5419	OG0003131	schizo_pombe	N0
rna1507	OG0003133	schizo_pombe	N0
rna5420	OG0003134	schizo_pombe	N0
rna4466	OG0003136	schizo_pombe	N0
rna4772	OG0003144	schizo_pombe	N0
rna1037	OG0003147	schizo_pombe	N0
rna4284	OG0003150	schizo_pombe	N0
rna3461	OG0003151	schizo_pombe	N0
rna3586	OG0003157	schizo_pombe	N0
rna2283	OG0003159	schizo_pombe	N0
rna3809	OG0003160	schizo_pombe	N0
rna3791	OG0003162	schizo_pombe	N0
rna2223	OG0003164	schizo_pombe	N0
rna4186	OG0003165	schizo_pombe	N0
rna3504	OG0003166	schizo_pombe	N0
rna1894	OG0003169	schizo_pombe	N0
rna579	OG0003171	schizo_pombe	N0
rna1829	OG0003174	schizo_pombe	N0
rna4981	OG0003200	schizo_pombe	N0
rna3046	OG0003206	schizo_pombe	N0
rna5854	OG0003207	schizo_pombe	N0
rna4651	OG0003218	schizo_pombe	N0
rna4368	OG0003221	schizo_pombe	N0
rna4333	OG0003222	schizo_pombe	N0
rna4999	OG0003229	schizo_pombe	N0
rna4489	OG0003231	schizo_pombe	N0
rna1201	OG0003234	schizo_pombe	N0
rna6045	OG0003235	schizo_pombe	N0
rna1200	OG0003236	schizo_pombe	N0
rna1199	OG0003237	schizo_pombe	N0
rna6074	OG0003240	schizo_pombe	N0
rna4676	OG0003243	schizo_pombe	N0
rna5847	OG0003245	schizo_pombe	N0
rna2657	OG0003248	schizo_pombe	N0
rna1274	OG0003249	schizo_pombe	N0
rna2987	OG0003262	schizo_pombe	N0
rna4475	OG0003263	schizo_pombe	N0
rna5434	OG0003265	schizo_pombe	N0
rna2543	OG0003266	schizo_pombe	N0
rna2301	OG0003269	schizo_pombe	N0
rna3006	OG0003279	schizo_pombe	N0
rna3007	OG0003280	schizo_pombe	N0
rna1913	OG0003282	schizo_pombe	N0
rna1090	OG0003283	schizo_pombe	N0
rna1098	OG0003286	schizo_pombe	N0
rna3966	OG0003290	schizo_pombe	N0
rna3969	OG0003291	schizo_pombe	N0
rna3974	OG0003294	schizo_pombe	N0
rna3975	OG0003295	schizo_pombe	N0
rna1134	OG0003301	schizo_pombe	N0
rna1135	OG0003302	schizo_pombe	N0
rna4952	OG0003308	schizo_pombe	N0
rna4938	OG0003314	schizo_pombe	N0
rna4920	OG0003320	schizo_pombe	N0
rna3051	OG0003321	schizo_pombe	N0
rna3789	OG0003322	schizo_pombe	N0
rna3792	OG0003325	schizo_pombe	N0
rna4637	OG0003331	schizo_pombe	N0
rna843	OG0003336	schizo_pombe	N0
rna5537	OG0003345	schizo_pombe	N0
rna1327	OG0003346	schizo_pombe	N0
rna1423	OG0003355	schizo_pombe	N0
rna6243	OG0003358	schizo_pombe	N0
rna2347	OG0003361	schizo_pombe	N0
rna2954	OG0003365	schizo_pombe	N0
rna4244	OG0003376	schizo_pombe	N0
rna3371	OG0003379	schizo_pombe	N0
rna169	OG0003380	schizo_pombe	N0
rna6115	OG0003390	schizo_pombe	N0
rna5272	OG0003395	schizo_pombe	N0
rna5440	OG0003414	schizo_pombe	N0
rna6135	OG0003419	schizo_pombe	N0
rna193	OG0003426	schizo_pombe	N0
rna2362	OG0003428	schizo_pombe	N0
rna4355	OG0003429	schizo_pombe	N0
rna4357	OG0003432	schizo_pombe	N0
rna326	OG0003434	schizo_pombe	N0
rna3499	OG0003440	schizo_pombe	N0
rna603	OG0003443	schizo_pombe	N0
rna3513	OG0003445	schizo_pombe	N0
rna302	OG0003448	schizo_pombe	N0
rna1958	OG0003450	schizo_pombe	N0
rna3507	OG0003456	schizo_pombe	N0
rna6089	OG0003459	schizo_pombe	N0
rna2459	OG0003471	schizo_pombe	N0
rna2443	OG0003474	schizo_pombe	N0
rna3287	OG0003477	schizo_pombe	N0
rna3286	OG0003478	schizo_pombe	N0
rna3283	OG0003479	schizo_pombe	N0
rna2682	OG0003480	schizo_pombe	N0
rna1216	OG0003481	schizo_pombe	N0
rna5452	OG0003482	schizo_pombe	N0
rna1203	OG0003485	schizo_pombe	N0
rna1282	OG0003488	schizo_pombe	N0
rna930	OG0003490	schizo_pombe	N0
rna3639	OG0003493	schizo_pombe	N0
rna3640	OG0003494	schizo_pombe	N0
rna3642	OG0003496	schizo_pombe	N0
rna4550	OG0003497	schizo_pombe	N0
rna4549	OG0003498	schizo_pombe	N0
rna2572	OG0003499	schizo_pombe	N0
rna2570	OG0003501	schizo_pombe	N0
rna2112	OG0003503	schizo_pombe	N0
rna2124	OG0003506	schizo_pombe	N0
rna778	OG0003509	schizo_pombe	N0
rna1688	OG0003512	schizo_pombe	N0
rna1690	OG0003513	schizo_pombe	N0
rna136	OG0003516	schizo_pombe	N0
rna5534	OG0003521	schizo_pombe	N0
rna5533	OG0003522	schizo_pombe	N0
rna5532	OG0003523	schizo_pombe	N0
rna1542	OG0003534	schizo_pombe	N0
rna3306	OG0003535	schizo_pombe	N0
rna3299	OG0003538	schizo_pombe	N0
rna421	OG0003548	schizo_pombe	N0
rna6014	OG0003549	schizo_pombe	N0
rna6011	OG0003550	schizo_pombe	N0
rna5984	OG0003558	schizo_pombe	N0
rna5983	OG0003564	schizo_pombe	N0
rna5620	OG0003568	schizo_pombe	N0
rna5970	OG0003570	schizo_pombe	N0
rna5622	OG0003572	schizo_pombe	N0
rna498	OG0003575	schizo_pombe	N0
rna3150	OG0003591	schizo_pombe	N0
rna5109	OG0003600	schizo_pombe	N0
rna2866	OG0003608	schizo_pombe	N0
rna805	OG0003614	schizo_pombe	N0
rna819	OG0003620	schizo_pombe	N0
rna677	OG0003630	schizo_pombe	N0
rna5196	OG0003631	schizo_pombe	N0
rna5361	OG0003635	schizo_pombe	N0
rna5369	OG0003638	schizo_pombe	N0
rna5432	OG0003643	schizo_pombe	N0
rna237	OG0003646	schizo_pombe	N0
rna236	OG0003647	schizo_pombe	N0
rna5726	OG0003649	schizo_pombe	N0
rna4737	OG0003652	schizo_pombe	N0
rna5202	OG0003667	schizo_pombe	N0
rna455	OG0003672	schizo_pombe	N0
rna5943	OG0003678	schizo_pombe	N0
rna296	OG0003684	schizo_pombe	N0
rna585	OG0003688	schizo_pombe	N0
rna1164	OG0003694	schizo_pombe	N0
rna1768	OG0003709	schizo_pombe	N0
rna934	OG0003714	schizo_pombe	N0
rna938	OG0003716	schizo_pombe	N0
rna3271	OG0003718	schizo_pombe	N0
rna2396	OG0003721	schizo_pombe	N0
rna5464	OG0003729	schizo_pombe	N0
rna5469	OG0003733	schizo_pombe	N0
rna5471	OG0003734	schizo_pombe	N0
rna5481	OG0003737	schizo_pombe	N0
rna4614	OG0003745	schizo_pombe	N0
rna2967	OG0003749	schizo_pombe	N0
rna2372	OG0003750	schizo_pombe	N0
rna284	OG0003751	schizo_pombe	N0
rna1065	OG0003760	schizo_pombe	N0
rna4126	OG0003767	schizo_pombe	N0
rna2629	OG0003775	schizo_pombe	N0
rna3280	OG0003776	schizo_pombe	N0
rna3282	OG0003778	schizo_pombe	N0
rna5765	OG0003787	schizo_pombe	N0
rna5526	OG0003788	schizo_pombe	N0
rna5029	OG0003791	schizo_pombe	N0
rna5026	OG0003793	schizo_pombe	N0
rna4727	OG0003797	schizo_pombe	N0
rna1843	OG0003799	schizo_pombe	N0
rna1845	OG0003800	schizo_pombe	N0
rna4526	OG0003813	schizo_pombe	N0
rna1642	OG0003822	schizo_pombe	N0
rna1637	OG0003823	schizo_pombe	N0
rna5856	OG0003827	schizo_pombe	N0
rna5885	OG0003828	schizo_pombe	N0
rna446	OG0003829	schizo_pombe	N0
rna3652	OG0003830	schizo_pombe	N0
rna4392	OG0003831	schizo_pombe	N0
rna5751	OG0003832	schizo_pombe	N0
rna551	OG0003833	schizo_pombe	N0
rna631	OG0003834	schizo_pombe	N0
rna358	OG0003835	schizo_pombe	N0
rna4871	OG0003836	schizo_pombe	N0
rna968	OG0003837	schizo_pombe	N0
rna1555	OG0003838	schizo_pombe	N0
rna2050	OG0003839	schizo_pombe	N0
rna4462	OG0003840	schizo_pombe	N0
rna1639	OG0003841	schizo_pombe	N0
rna1138	OG0003842	schizo_pombe	N0
rna6108	OG0003844	schizo_pombe	N0
rna2154	OG0003845	schizo_pombe	N0
rna1949	OG0003846	schizo_pombe	N0
rna2044	OG0003858	schizo_pombe	N0
rna71	OG0003871	schizo_pombe	N0
rna4786	OG0003875	schizo_pombe	N0
rna2493	OG0003876	schizo_pombe	N0
rna2494	OG0003877	schizo_pombe	N0
rna5790	OG0003884	schizo_pombe	N0
rna2084	OG0003886	schizo_pombe	N0
rna4262	OG0003889	schizo_pombe	N0
rna4299	OG0003893	schizo_pombe	N0
rna251	OG0003897	schizo_pombe	N0
rna2268	OG0003902	schizo_pombe	N0
rna5373	OG0003912	schizo_pombe	N0
rna3656	OG0003915	schizo_pombe	N0
rna2741	OG0003921	schizo_pombe	N0
rna4714	OG0003926	schizo_pombe	N0
rna658	OG0003932	schizo_pombe	N0
rna1769	OG0003937	schizo_pombe	N0
rna4876	OG0003938	schizo_pombe	N0
rna3895	OG0003958	schizo_pombe	N0
rna3377	OG0004004	schizo_pombe	N0
rna5279	OG0004010	schizo_pombe	N0
rna201	OG0004018	schizo_pombe	N0
rna946	OG0004033	schizo_pombe	N0
rna154	OG0004038	schizo_pombe	N0
rna861	OG0004042	schizo_pombe	N0
rna503	OG0004058	schizo_pombe	N0
rna1053	OG0004077	schizo_pombe	N0
rna3492	OG0004083	schizo_pombe	N0
rna3730	OG0004084	schizo_pombe	N0
rna3928	OG0004094	schizo_pombe	N0
rna2385	OG0004101	schizo_pombe	N0
rna2704	OG0004106	schizo_pombe	N0
rna4553	OG0004112	schizo_pombe	N0
rna6081	OG0004117	schizo_pombe	N0
rna515	OG0004120	schizo_pombe	N0
rna5744	OG0004123	schizo_pombe	N0
rna3322	OG0004135	schizo_pombe	N0
rna4599	OG0004138	schizo_pombe	N0
rna5654	OG0004151	schizo_pombe	N0
rna1812	OG0004161	schizo_pombe	N0
rna3579	OG0004163	schizo_pombe	N0
rna1986	OG0004164	schizo_pombe	N0
rna4415	OG0004171	schizo_pombe	N0
rna4456	OG0004175	schizo_pombe	N0
rna2234	OG0004181	schizo_pombe	N0
rna176	OG0004188	schizo_pombe	N0
rna3330	OG0004190	schizo_pombe	N0
rna539	OG0004191	schizo_pombe	N0
rna925	OG0004195	schizo_pombe	N0
rna5061	OG0004199	schizo_pombe	N0
rna4180	OG0004201	schizo_pombe	N0
rna1948	OG0004205	schizo_pombe	N0
rna1914	OG0004217	schizo_pombe	N0
rna751	OG0004224	schizo_pombe	N0
rna1332	OG0004225	schizo_pombe	N0
rna4846	OG0004228	schizo_pombe	N0
rna3629	OG0004229	schizo_pombe	N0
rna5117	OG0004231	schizo_pombe	N0
rna2117	OG0004240	schizo_pombe	N0
rna143	OG0004244	schizo_pombe	N0
rna1553	OG0004246	schizo_pombe	N0
rna13	OG0004248	schizo_pombe	N0
rna5656	OG0004255	schizo_pombe	N0
rna4608	OG0004260	schizo_pombe	N0
rna5041	OG0004261	schizo_pombe	N0
rna3549	OG0004283	schizo_pombe	N0
rna149	OG0004290	schizo_pombe	N0
rna1206	OG0004294	schizo_pombe	N0
rna3571	OG0004298	schizo_pombe	N0
rna6104	OG0004301	schizo_pombe	N0
rna1813	OG0004303	schizo_pombe	N0
rna5791	OG0004304	schizo_pombe	N0
rna1972	OG0004313	schizo_pombe	N0
rna5574	OG0004314	schizo_pombe	N0
rna630	OG0004315	schizo_pombe	N0
rna1564	OG0004318	schizo_pombe	N0
rna5014	OG0004319	schizo_pombe	N0
rna877	OG0004322	schizo_pombe	N0
rna3403	OG0004323	schizo_pombe	N0
rna4377	OG0004324	schizo_pombe	N0
rna4393	OG0004325	schizo_pombe	N0
rna2246	OG0004326	schizo_pombe	N0
rna3340	OG0004329	schizo_pombe	N0
rna1461	OG0004331	schizo_pombe	N0
rna4901	OG0004332	schizo_pombe	N0
rna4914	OG0004333	schizo_pombe	N0
rna4783	OG0004335	schizo_pombe	N0
rna5191	OG0004338	schizo_pombe	N0
rna1032	OG0004340	schizo_pombe	N0
rna3600	OG0004341	schizo_pombe	N0
rna4430	OG0004342	schizo_pombe	N0
rna2654	OG0004343	schizo_pombe	N0
rna1039	OG0004345	schizo_pombe	N0
rna5225	OG0004346	schizo_pombe	N0
rna3808	OG0004348	schizo_pombe	N0
rna5627	OG0004349	schizo_pombe	N0
rna4366	OG0004350	schizo_pombe	N0
rna2990	OG0004354	schizo_pombe	N0
rna3780	OG0004357	schizo_pombe	N0
rna1333	OG0004358	schizo_pombe	N0
rna1335	OG0004359	schizo_pombe	N0
rna6277	OG0004361	schizo_pombe	N0
rna170	OG0004362	schizo_pombe	N0
rna3380	OG0004363	schizo_pombe	N0
rna161	OG0004364	schizo_pombe	N0
rna5135	OG0004366	schizo_pombe	N0
rna2597	OG0004369	schizo_pombe	N0
rna4597	OG0004370	schizo_pombe	N0
rna838	OG0004373	schizo_pombe	N0
rna5004	OG0004378	schizo_pombe	N0
rna4073	OG0004380	schizo_pombe	N0
rna2099	OG0004381	schizo_pombe	N0
rna5197	OG0004382	schizo_pombe	N0
rna457	OG0004384	schizo_pombe	N0
rna3870	OG0004385	schizo_pombe	N0
rna3869	OG0004386	schizo_pombe	N0
rna4613	OG0004387	schizo_pombe	N0
rna5323	OG0004390	schizo_pombe	N0
rna2574	OG0004391	schizo_pombe	N0
rna4493	OG0004399	schizo_pombe	N0
rna3977	OG0004414	schizo_pombe	N0
rna5236	OG0004415	schizo_pombe	N0
rna3774	OG0004417	schizo_pombe	N0
rna4328	OG0004423	schizo_pombe	N0
rna3090	OG0004427	schizo_pombe	N0
rna70	OG0004430	schizo_pombe	N0
rna4789	OG0004431	schizo_pombe	N0
rna4440	OG0004435	schizo_pombe	N0
rna2067	OG0004436	schizo_pombe	N0
rna5874	OG0004437	schizo_pombe	N0
rna3655	OG0004449	schizo_pombe	N0
rna4895	OG0004452	schizo_pombe	N0
rna911	OG0004453	schizo_pombe	N0
rna438	OG0004455	schizo_pombe	N0
rna1665	OG0004456	schizo_pombe	N0
rna1025	OG0004458	schizo_pombe	N0
rna4509	OG0004459	schizo_pombe	N0
rna786	OG0004462	schizo_pombe	N0
rna1272	OG0004463	schizo_pombe	N0
rna2024	OG0004464	schizo_pombe	N0
rna4162	OG0004465	schizo_pombe	N0
rna4173	OG0004466	schizo_pombe	N0
rna67	OG0004467	schizo_pombe	N0
rna3463	OG0004472	schizo_pombe	N0
rna1832	OG0004474	schizo_pombe	N0
rna3906	OG0004475	schizo_pombe	N0
rna1850	OG0004477	schizo_pombe	N0
rna2727	OG0004479	schizo_pombe	N0
rna731	OG0004480	schizo_pombe	N0
rna4133	OG0004481	schizo_pombe	N0
rna2659	OG0004484	schizo_pombe	N0
rna1583	OG0004485	schizo_pombe	N0
rna1578	OG0004486	schizo_pombe	N0
rna1573	OG0004487	schizo_pombe	N0
rna2313	OG0004489	schizo_pombe	N0
rna5536	OG0004493	schizo_pombe	N0
rna1337	OG0004494	schizo_pombe	N0
rna1634	OG0004495	schizo_pombe	N0
rna880	OG0004496	schizo_pombe	N0
rna2174	OG0004499	schizo_pombe	N0
rna3224	OG0004501	schizo_pombe	N0
rna2451	OG0004504	schizo_pombe	N0
rna1321	OG0004506	schizo_pombe	N0
rna2884	OG0004513	schizo_pombe	N0
rna822	OG0004514	schizo_pombe	N0
rna4690	OG0004515	schizo_pombe	N0
rna3264	OG0004521	schizo_pombe	N0
rna1009	OG0004523	schizo_pombe	N0
rna1077	OG0004526	schizo_pombe	N0
rna3435	OG0004533	schizo_pombe	N0
rna3839	OG0004541	schizo_pombe	N0
rna2538	OG0004571	schizo_pombe	N0
rna3752	OG0004576	schizo_pombe	N0
rna1379	OG0004587	schizo_pombe	N0
rna6282	OG0004590	schizo_pombe	N0
rna335	OG0004593	schizo_pombe	N0
rna6266	OG0004595	schizo_pombe	N0
rna4715	OG0004608	schizo_pombe	N0
rna1252	OG0004612	schizo_pombe	N0
rna5213	OG0004623	schizo_pombe	N0
rna3235	OG0004630	schizo_pombe	N0
rna2583	OG0004642	schizo_pombe	N0
rna6120	OG0004645	schizo_pombe	N0
rna5908	OG0004658	schizo_pombe	N0
rna152	OG0004659	schizo_pombe	N0
rna1315	OG0004660	schizo_pombe	N0
rna186	OG0004666	schizo_pombe	N0
rna2832	OG0004667	schizo_pombe	N0
rna1786	OG0004669	schizo_pombe	N0
rna3243	OG0004673	schizo_pombe	N0
rna2405	OG0004674	schizo_pombe	N0
rna3818	OG0004675	schizo_pombe	N0
rna1084	OG0004677	schizo_pombe	N0
rna4683	OG0004702	schizo_pombe	N0
rna2171	OG0004703	schizo_pombe	N0
rna2616	OG0004982	schizo_pombe	N0
rna5082	OG0004985	schizo_pombe	N0
rna3057	OG0004986	schizo_pombe	N0
rna859	OG0004987	schizo_pombe	N0
rna3071	OG0004991	schizo_pombe	N0
rna588	OG0005210	schizo_pombe	N0
rna583	OG0005437	schizo_pombe	N0
