Genes	Orthogroup	Clade	Node
rna853	OG0002232	schizo_pombe	N0
rna854	OG0002233	schizo_pombe	N0
rna855	OG0002234	schizo_pombe	N0
rna857	OG0002235	schizo_pombe	N0
rna4632	OG0002236	schizo_pombe	N0
rna1220	OG0002237	schizo_pombe	N0
rna5466	OG0002238	schizo_pombe	N0
rna52	OG0002239	schizo_pombe	N0
rna5362	OG0002240	schizo_pombe	N0
rna55	OG0002241	schizo_pombe	N0
rna57	OG0002242	schizo_pombe	N0
rna5378	OG0002243	schizo_pombe	N0
rna5377	OG0002244	schizo_pombe	N0
rna5376	OG0002245	schizo_pombe	N0
rna61	OG0002246	schizo_pombe	N0
rna62	OG0002247	schizo_pombe	N0
rna5432	OG0002248	schizo_pombe	N0
rna6191	OG0002249	schizo_pombe	N0
rna6189	OG0002250	schizo_pombe	N0
rna6188	OG0002251	schizo_pombe	N0
rna6187	OG0002252	schizo_pombe	N0
rna2290	OG0002253	schizo_pombe	N0
rna6184	OG0002254	schizo_pombe	N0
rna4732	OG0002255	schizo_pombe	N0
rna5722	OG0002256	schizo_pombe	N0
rna4733	OG0002257	schizo_pombe	N0
rna5724	OG0002258	schizo_pombe	N0
rna5727	OG0002259	schizo_pombe	N0
rna4738	OG0002260	schizo_pombe	N0
rna1840	OG0002261	schizo_pombe	N0
rna3885	OG0002262	schizo_pombe	N0
rna3889	OG0002263	schizo_pombe	N0
rna2016	OG0002264	schizo_pombe	N0
rna2012	OG0002265	schizo_pombe	N0
rna1734	OG0002266	schizo_pombe	N0
rna2164	OG0002267	schizo_pombe	N0
rna4557	OG0002268	schizo_pombe	N0
rna2161	OG0002269	schizo_pombe	N0
rna4115	OG0002270	schizo_pombe	N0
rna443	OG0002271	schizo_pombe	N0
rna444	OG0002272	schizo_pombe	N0
rna447	OG0002273	schizo_pombe	N0
rna2078	OG0002274	schizo_pombe	N0
rna450	OG0002275	schizo_pombe	N0
rna451	OG0002276	schizo_pombe	N0
rna2079	OG0002277	schizo_pombe	N0
rna2080	OG0002278	schizo_pombe	N0
rna1996	OG0002279	schizo_pombe	N0
rna1997	OG0002280	schizo_pombe	N0
rna2001	OG0002281	schizo_pombe	N0
rna2004	OG0002282	schizo_pombe	N0
rna4428	OG0002283	schizo_pombe	N0
rna685	OG0002284	schizo_pombe	N0
rna683	OG0002285	schizo_pombe	N0
rna682	OG0002286	schizo_pombe	N0
rna680	OG0002287	schizo_pombe	N0
rna5201	OG0002288	schizo_pombe	N0
rna464	OG0002289	schizo_pombe	N0
rna2097	OG0002290	schizo_pombe	N0
rna2096	OG0002291	schizo_pombe	N0
rna461	OG0002292	schizo_pombe	N0
rna460	OG0002293	schizo_pombe	N0
rna459	OG0002294	schizo_pombe	N0
rna2093	OG0002295	schizo_pombe	N0
rna2092	OG0002296	schizo_pombe	N0
rna458	OG0002297	schizo_pombe	N0
rna2091	OG0002298	schizo_pombe	N0
rna456	OG0002299	schizo_pombe	N0
rna2088	OG0002300	schizo_pombe	N0
rna2087	OG0002301	schizo_pombe	N0
rna2831	OG0002302	schizo_pombe	N0
rna6070	OG0002303	schizo_pombe	N0
rna1439	OG0002304	schizo_pombe	N0
rna5660	OG0002305	schizo_pombe	N0
rna5941	OG0002306	schizo_pombe	N0
rna5659	OG0002307	schizo_pombe	N0
rna5658	OG0002308	schizo_pombe	N0
rna5944	OG0002309	schizo_pombe	N0
rna5947	OG0002310	schizo_pombe	N0
rna3943	OG0002311	schizo_pombe	N0
rna992	OG0002312	schizo_pombe	N0
rna993	OG0002313	schizo_pombe	N0
rna1052	OG0002314	schizo_pombe	N0
rna1785	OG0002315	schizo_pombe	N0
rna1051	OG0002316	schizo_pombe	N0
rna1048	OG0002317	schizo_pombe	N0
rna4106	OG0002318	schizo_pombe	N0
rna5149	OG0002319	schizo_pombe	N0
rna586	OG0002320	schizo_pombe	N0
rna5154	OG0002321	schizo_pombe	N0
rna2010	OG0002322	schizo_pombe	N0
rna2006	OG0002324	schizo_pombe	N0
rna188	OG0002325	schizo_pombe	N0
rna189	OG0002326	schizo_pombe	N0
rna1742	OG0002327	schizo_pombe	N0
rna597	OG0002328	schizo_pombe	N0
rna3827	OG0002329	schizo_pombe	N0
rna3826	OG0002330	schizo_pombe	N0
rna3263	OG0002331	schizo_pombe	N0
rna3824	OG0002332	schizo_pombe	N0
rna3262	OG0002333	schizo_pombe	N0
rna1164	OG0002334	schizo_pombe	N0
rna1167	OG0002335	schizo_pombe	N0
rna4077	OG0002336	schizo_pombe	N0
rna1172	OG0002338	schizo_pombe	N0
rna1174	OG0002340	schizo_pombe	N0
rna753	OG0002341	schizo_pombe	N0
rna3550	OG0002342	schizo_pombe	N0
rna3546	OG0002343	schizo_pombe	N0
rna4568	OG0002344	schizo_pombe	N0
rna4570	OG0002345	schizo_pombe	N0
rna4571	OG0002346	schizo_pombe	N0
rna3541	OG0002347	schizo_pombe	N0
rna3154	OG0002348	schizo_pombe	N0
rna3679	OG0002349	schizo_pombe	N0
rna3680	OG0002350	schizo_pombe	N0
rna3681	OG0002351	schizo_pombe	N0
rna3682	OG0002352	schizo_pombe	N0
rna3157	OG0002353	schizo_pombe	N0
rna3159	OG0002354	schizo_pombe	N0
rna3160	OG0002355	schizo_pombe	N0
rna3163	OG0002356	schizo_pombe	N0
rna3165	OG0002357	schizo_pombe	N0
rna3169	OG0002358	schizo_pombe	N0
rna3170	OG0002359	schizo_pombe	N0
rna3173	OG0002360	schizo_pombe	N0
rna3174	OG0002361	schizo_pombe	N0
rna1034	OG0002362	schizo_pombe	N0
rna3246	OG0002363	schizo_pombe	N0
rna2387	OG0002364	schizo_pombe	N0
rna937	OG0002365	schizo_pombe	N0
rna1285	OG0002366	schizo_pombe	N0
rna2668	OG0002367	schizo_pombe	N0
rna2669	OG0002368	schizo_pombe	N0
rna2391	OG0002369	schizo_pombe	N0
rna2392	OG0002370	schizo_pombe	N0
rna2394	OG0002371	schizo_pombe	N0
rna2393	OG0002372	schizo_pombe	N0
rna3241	OG0002373	schizo_pombe	N0
rna2400	OG0002374	schizo_pombe	N0
rna3242	OG0002375	schizo_pombe	N0
rna2398	OG0002376	schizo_pombe	N0
rna2404	OG0002377	schizo_pombe	N0
rna2407	OG0002378	schizo_pombe	N0
rna2408	OG0002379	schizo_pombe	N0
rna2409	OG0002380	schizo_pombe	N0
rna3813	OG0002381	schizo_pombe	N0
rna3814	OG0002382	schizo_pombe	N0
rna3851	OG0002383	schizo_pombe	N0
rna3850	OG0002384	schizo_pombe	N0
rna3816	OG0002386	schizo_pombe	N0
rna3845	OG0002387	schizo_pombe	N0
rna3260	OG0002388	schizo_pombe	N0
rna3819	OG0002389	schizo_pombe	N0
rna3822	OG0002390	schizo_pombe	N0
rna50	OG0002391	schizo_pombe	N0
rna51	OG0002392	schizo_pombe	N0
rna5459	OG0002393	schizo_pombe	N0
rna5467	OG0002394	schizo_pombe	N0
rna3724	OG0002395	schizo_pombe	N0
rna5468	OG0002396	schizo_pombe	N0
rna3725	OG0002397	schizo_pombe	N0
rna3726	OG0002398	schizo_pombe	N0
rna3727	OG0002399	schizo_pombe	N0
rna5472	OG0002400	schizo_pombe	N0
rna5480	OG0002401	schizo_pombe	N0
rna5483	OG0002402	schizo_pombe	N0
rna1527	OG0002403	schizo_pombe	N0
rna1528	OG0002404	schizo_pombe	N0
rna3313	OG0002405	schizo_pombe	N0
rna1530	OG0002406	schizo_pombe	N0
rna4621	OG0002407	schizo_pombe	N0
rna4620	OG0002408	schizo_pombe	N0
rna4618	OG0002409	schizo_pombe	N0
rna3869	OG0002410	schizo_pombe	N0
rna4612	OG0002411	schizo_pombe	N0
rna4611	OG0002412	schizo_pombe	N0
rna3861	OG0002413	schizo_pombe	N0
rna4606	OG0002414	schizo_pombe	N0
rna3855	OG0002415	schizo_pombe	N0
rna3854	OG0002416	schizo_pombe	N0
rna3853	OG0002417	schizo_pombe	N0
rna3947	OG0002418	schizo_pombe	N0
rna1086	OG0002419	schizo_pombe	N0
rna1085	OG0002420	schizo_pombe	N0
rna3946	OG0002421	schizo_pombe	N0
rna3945	OG0002422	schizo_pombe	N0
rna1008	OG0002423	schizo_pombe	N0
rna3798	OG0002424	schizo_pombe	N0
rna3799	OG0002425	schizo_pombe	N0
rna3800	OG0002426	schizo_pombe	N0
rna2540	OG0002427	schizo_pombe	N0
rna2541	OG0002428	schizo_pombe	N0
rna985	OG0002429	schizo_pombe	N0
rna286	OG0002430	schizo_pombe	N0
rna989	OG0002431	schizo_pombe	N0
rna990	OG0002432	schizo_pombe	N0
rna282	OG0002433	schizo_pombe	N0
rna980	OG0002434	schizo_pombe	N0
rna279	OG0002435	schizo_pombe	N0
rna275	OG0002437	schizo_pombe	N0
rna994	OG0002438	schizo_pombe	N0
rna291	OG0002439	schizo_pombe	N0
rna3912	OG0002440	schizo_pombe	N0
rna3913	OG0002441	schizo_pombe	N0
rna3914	OG0002442	schizo_pombe	N0
rna3916	OG0002443	schizo_pombe	N0
rna3918	OG0002444	schizo_pombe	N0
rna1062	OG0002445	schizo_pombe	N0
rna1063	OG0002446	schizo_pombe	N0
rna1068	OG0002447	schizo_pombe	N0
rna3925	OG0002448	schizo_pombe	N0
rna3928	OG0002449	schizo_pombe	N0
rna1074	OG0002450	schizo_pombe	N0
rna1076	OG0002451	schizo_pombe	N0
rna3929	OG0002452	schizo_pombe	N0
rna3931	OG0002453	schizo_pombe	N0
rna3933	OG0002454	schizo_pombe	N0
rna3935	OG0002455	schizo_pombe	N0
rna4129	OG0002456	schizo_pombe	N0
rna5589	OG0002457	schizo_pombe	N0
rna5588	OG0002458	schizo_pombe	N0
rna4128	OG0002459	schizo_pombe	N0
rna5579	OG0002460	schizo_pombe	N0
rna5580	OG0002461	schizo_pombe	N0
rna5581	OG0002462	schizo_pombe	N0
rna5582	OG0002463	schizo_pombe	N0
rna5583	OG0002464	schizo_pombe	N0
rna4121	OG0002464	schizo_pombe	N0
rna5584	OG0002465	schizo_pombe	N0
rna1732	OG0002466	schizo_pombe	N0
rna4091	OG0002467	schizo_pombe	N0
rna1149	OG0002468	schizo_pombe	N0
rna4956	OG0002469	schizo_pombe	N0
rna4962	OG0002471	schizo_pombe	N0
rna366	OG0002472	schizo_pombe	N0
rna5322	OG0002473	schizo_pombe	N0
rna374	OG0002474	schizo_pombe	N0
rna373	OG0002475	schizo_pombe	N0
rna3149	OG0002476	schizo_pombe	N0
rna3687	OG0002477	schizo_pombe	N0
rna3688	OG0002478	schizo_pombe	N0
rna3690	OG0002479	schizo_pombe	N0
rna3693	OG0002480	schizo_pombe	N0
rna1289	OG0002481	schizo_pombe	N0
rna2673	OG0002482	schizo_pombe	N0
rna1287	OG0002483	schizo_pombe	N0
rna2672	OG0002484	schizo_pombe	N0
rna2671	OG0002485	schizo_pombe	N0
rna1286	OG0002486	schizo_pombe	N0
rna3494	OG0002487	schizo_pombe	N0
rna2629	OG0002488	schizo_pombe	N0
rna3280	OG0002489	schizo_pombe	N0
rna2421	OG0002490	schizo_pombe	N0
rna2423	OG0002491	schizo_pombe	N0
rna2680	OG0002492	schizo_pombe	N0
rna2167	OG0002493	schizo_pombe	N0
rna2168	OG0002494	schizo_pombe	N0
rna2032	OG0002495	schizo_pombe	N0
rna2031	OG0002496	schizo_pombe	N0
rna5339	OG0002497	schizo_pombe	N0
rna901	OG0002498	schizo_pombe	N0
rna2410	OG0002499	schizo_pombe	N0
rna3251	OG0002500	schizo_pombe	N0
rna3252	OG0002501	schizo_pombe	N0
rna4030	OG0002503	schizo_pombe	N0
rna4031	OG0002504	schizo_pombe	N0
rna4107	OG0002506	schizo_pombe	N0
rna4108	OG0002507	schizo_pombe	N0
rna2046	OG0002508	schizo_pombe	N0
rna5753	OG0002511	schizo_pombe	N0
rna34	OG0002512	schizo_pombe	N0
rna33	OG0002513	schizo_pombe	N0
rna5760	OG0002515	schizo_pombe	N0
rna30	OG0002516	schizo_pombe	N0
rna5763	OG0002517	schizo_pombe	N0
rna5045	OG0002518	schizo_pombe	N0
rna5043	OG0002519	schizo_pombe	N0
rna5527	OG0002520	schizo_pombe	N0
rna5040	OG0002521	schizo_pombe	N0
rna5530	OG0002522	schizo_pombe	N0
rna2696	OG0002523	schizo_pombe	N0
rna5039	OG0002524	schizo_pombe	N0
rna5036	OG0002525	schizo_pombe	N0
rna5035	OG0002526	schizo_pombe	N0
rna2701	OG0002527	schizo_pombe	N0
rna2702	OG0002528	schizo_pombe	N0
rna5031	OG0002529	schizo_pombe	N0
rna5028	OG0002530	schizo_pombe	N0
rna5027	OG0002531	schizo_pombe	N0
rna5023	OG0002532	schizo_pombe	N0
rna5022	OG0002533	schizo_pombe	N0
rna244	OG0002534	schizo_pombe	N0
rna246	OG0002535	schizo_pombe	N0
rna910	OG0002536	schizo_pombe	N0
rna909	OG0002537	schizo_pombe	N0
rna908	OG0002538	schizo_pombe	N0
rna5344	OG0002539	schizo_pombe	N0
rna907	OG0002540	schizo_pombe	N0
rna4731	OG0002541	schizo_pombe	N0
rna5717	OG0002542	schizo_pombe	N0
rna4727	OG0002544	schizo_pombe	N0
rna5715	OG0002545	schizo_pombe	N0
rna4726	OG0002546	schizo_pombe	N0
rna1841	OG0002547	schizo_pombe	N0
rna1842	OG0002548	schizo_pombe	N0
rna3881	OG0002549	schizo_pombe	N0
rna4479	OG0002550	schizo_pombe	N0
rna3612	OG0002551	schizo_pombe	N0
rna2547	OG0002552	schizo_pombe	N0
rna3613	OG0002553	schizo_pombe	N0
rna2551	OG0002554	schizo_pombe	N0
rna2553	OG0002555	schizo_pombe	N0
rna3618	OG0002556	schizo_pombe	N0
rna3619	OG0002557	schizo_pombe	N0
rna2556	OG0002558	schizo_pombe	N0
rna3621	OG0002559	schizo_pombe	N0
rna4555	OG0002560	schizo_pombe	N0
rna4554	OG0002561	schizo_pombe	N0
rna2574	OG0002562	schizo_pombe	N0
rna3563	OG0002563	schizo_pombe	N0
rna3564	OG0002564	schizo_pombe	N0
rna3565	OG0002565	schizo_pombe	N0
rna3566	OG0002566	schizo_pombe	N0
rna3570	OG0002567	schizo_pombe	N0
rna4544	OG0002568	schizo_pombe	N0
rna4541	OG0002569	schizo_pombe	N0
rna4540	OG0002570	schizo_pombe	N0
rna4539	OG0002571	schizo_pombe	N0
rna4538	OG0002572	schizo_pombe	N0
rna3575	OG0002574	schizo_pombe	N0
rna3576	OG0002575	schizo_pombe	N0
rna4527	OG0002576	schizo_pombe	N0
rna4515	OG0002577	schizo_pombe	N0
rna4514	OG0002578	schizo_pombe	N0
rna4512	OG0002579	schizo_pombe	N0
rna4511	OG0002580	schizo_pombe	N0
rna5309	OG0002581	schizo_pombe	N0
rna1811	OG0002582	schizo_pombe	N0
rna6082	OG0002583	schizo_pombe	N0
rna6077	OG0002584	schizo_pombe	N0
rna6078	OG0002585	schizo_pombe	N0
rna6079	OG0002586	schizo_pombe	N0
rna6080	OG0002587	schizo_pombe	N0
rna675	OG0002588	schizo_pombe	N0
rna2946	OG0002589	schizo_pombe	N0
rna1638	OG0002590	schizo_pombe	N0
rna2949	OG0002591	schizo_pombe	N0
rna2960	OG0002592	schizo_pombe	N0
rna2713	OG0002593	schizo_pombe	N0
rna6030	OG0002594	schizo_pombe	N0
rna2041	OG0002595	schizo_pombe	N0
rna1472	OG0002596	schizo_pombe	N0
rna4271	OG0002598	schizo_pombe	N0
rna4801	OG0002599	schizo_pombe	N0
rna3952	OG0002600	schizo_pombe	N0
rna2605	OG0002601	schizo_pombe	N0
rna2835	OG0002606	schizo_pombe	N0
rna2839	OG0002609	schizo_pombe	N0
rna1989	OG0002619	schizo_pombe	N0
rna1519	OG0002621	schizo_pombe	N0
rna1369	OG0002622	schizo_pombe	N0
rna5574	OG0002626	schizo_pombe	N0
rna5776	OG0002635	schizo_pombe	N0
rna2383	OG0002640	schizo_pombe	N0
rna207	OG0002642	schizo_pombe	N0
rna2674	OG0002662	schizo_pombe	N0
rna1202	OG0002663	schizo_pombe	N0
rna5285	OG0002667	schizo_pombe	N0
rna4855	OG0002667	schizo_pombe	N0
rna4860	OG0002669	schizo_pombe	N0
rna3737	OG0002676	schizo_pombe	N0
rna4418	OG0002677	schizo_pombe	N0
rna2592	OG0002686	schizo_pombe	N0
rna2593	OG0002687	schizo_pombe	N0
rna591	OG0002688	schizo_pombe	N0
rna74	OG0002689	schizo_pombe	N0
rna4787	OG0002695	schizo_pombe	N0
rna2493	OG0002697	schizo_pombe	N0
rna2496	OG0002698	schizo_pombe	N0
rna1882	OG0002703	schizo_pombe	N0
rna608	OG0002704	schizo_pombe	N0
rna613	OG0002705	schizo_pombe	N0
rna1612	OG0002711	schizo_pombe	N0
rna1993	OG0002711	schizo_pombe	N0
rna1398	OG0002724	schizo_pombe	N0
rna4441	OG0002724	schizo_pombe	N0
rna4432	OG0002727	schizo_pombe	N0
rna2137	OG0002730	schizo_pombe	N0
rna869	OG0002736	schizo_pombe	N0
rna1572	OG0002738	schizo_pombe	N0
rna2791	OG0002740	schizo_pombe	N0
rna3413	OG0002740	schizo_pombe	N0
rna3407	OG0002741	schizo_pombe	N0
rna2779	OG0002746	schizo_pombe	N0
rna4382	OG0002749	schizo_pombe	N0
rna2246	OG0002759	schizo_pombe	N0
rna4195	OG0002762	schizo_pombe	N0
rna6101	OG0002764	schizo_pombe	N0
rna3324	OG0002767	schizo_pombe	N0
rna4229	OG0002775	schizo_pombe	N0
rna379	OG0002794	schizo_pombe	N0
rna6038	OG0002795	schizo_pombe	N0
rna376	OG0002796	schizo_pombe	N0
rna202	OG0002800	schizo_pombe	N0
rna1592	OG0002810	schizo_pombe	N0
rna3010	OG0002812	schizo_pombe	N0
rna319	OG0002815	schizo_pombe	N0
rna313	OG0002817	schizo_pombe	N0
rna173	OG0002819	schizo_pombe	N0
rna174	OG0002820	schizo_pombe	N0
rna175	OG0002821	schizo_pombe	N0
rna177	OG0002822	schizo_pombe	N0
rna3527	OG0002828	schizo_pombe	N0
rna3330	OG0002836	schizo_pombe	N0
rna3450	OG0002839	schizo_pombe	N0
rna2458	OG0002842	schizo_pombe	N0
rna1466	OG0002849	schizo_pombe	N0
rna557	OG0002850	schizo_pombe	N0
rna562	OG0002851	schizo_pombe	N0
rna563	OG0002852	schizo_pombe	N0
rna565	OG0002853	schizo_pombe	N0
rna566	OG0002854	schizo_pombe	N0
rna567	OG0002855	schizo_pombe	N0
rna1459	OG0002856	schizo_pombe	N0
rna1598	OG0002862	schizo_pombe	N0
rna645	OG0002864	schizo_pombe	N0
rna4917	OG0002874	schizo_pombe	N0
rna2145	OG0002893	schizo_pombe	N0
rna1354	OG0002899	schizo_pombe	N0
rna4714	OG0002903	schizo_pombe	N0
rna4710	OG0002905	schizo_pombe	N0
rna4708	OG0002906	schizo_pombe	N0
rna4707	OG0002907	schizo_pombe	N0
rna4704	OG0002908	schizo_pombe	N0
rna4703	OG0002910	schizo_pombe	N0
rna4702	OG0002911	schizo_pombe	N0
rna4701	OG0002912	schizo_pombe	N0
rna2922	OG0002919	schizo_pombe	N0
rna2931	OG0002923	schizo_pombe	N0
rna5190	OG0002927	schizo_pombe	N0
rna668	OG0002928	schizo_pombe	N0
rna658	OG0002930	schizo_pombe	N0
rna5672	OG0002935	schizo_pombe	N0
rna5918	OG0002937	schizo_pombe	N0
rna5917	OG0002938	schizo_pombe	N0
rna1769	OG0002964	schizo_pombe	N0
rna1760	OG0002966	schizo_pombe	N0
rna1030	OG0002969	schizo_pombe	N0
rna4876	OG0002972	schizo_pombe	N0
rna29	OG0002981	schizo_pombe	N0
rna5062	OG0002993	schizo_pombe	N0
rna5063	OG0002994	schizo_pombe	N0
rna2499	OG0002996	schizo_pombe	N0
rna2500	OG0002997	schizo_pombe	N0
rna2502	OG0002998	schizo_pombe	N0
rna301	OG0003003	schizo_pombe	N0
rna2287	OG0003018	schizo_pombe	N0
rna1272	OG0003024	schizo_pombe	N0
rna4374	OG0003025	schizo_pombe	N0
rna4335	OG0003025	schizo_pombe	N0
rna2023	OG0003027	schizo_pombe	N0
rna3796	OG0003031	schizo_pombe	N0
rna1038	OG0003032	schizo_pombe	N0
rna3054	OG0003043	schizo_pombe	N0
rna1514	OG0003046	schizo_pombe	N0
rna5419	OG0003048	schizo_pombe	N0
rna5420	OG0003050	schizo_pombe	N0
rna4284	OG0003062	schizo_pombe	N0
rna3586	OG0003070	schizo_pombe	N0
rna3809	OG0003072	schizo_pombe	N0
rna3791	OG0003074	schizo_pombe	N0
rna2223	OG0003075	schizo_pombe	N0
rna4186	OG0003076	schizo_pombe	N0
rna1894	OG0003079	schizo_pombe	N0
rna579	OG0003081	schizo_pombe	N0
rna1829	OG0003084	schizo_pombe	N0
rna1850	OG0003108	schizo_pombe	N0
rna4981	OG0003116	schizo_pombe	N0
rna3046	OG0003120	schizo_pombe	N0
rna4651	OG0003131	schizo_pombe	N0
rna4368	OG0003134	schizo_pombe	N0
rna4333	OG0003135	schizo_pombe	N0
rna4999	OG0003142	schizo_pombe	N0
rna4489	OG0003143	schizo_pombe	N0
rna1201	OG0003146	schizo_pombe	N0
rna1200	OG0003147	schizo_pombe	N0
rna1199	OG0003148	schizo_pombe	N0
rna6074	OG0003151	schizo_pombe	N0
rna4676	OG0003155	schizo_pombe	N0
rna5847	OG0003157	schizo_pombe	N0
rna2657	OG0003160	schizo_pombe	N0
rna1274	OG0003161	schizo_pombe	N0
rna2987	OG0003175	schizo_pombe	N0
rna5434	OG0003177	schizo_pombe	N0
rna2543	OG0003178	schizo_pombe	N0
rna2301	OG0003182	schizo_pombe	N0
rna2313	OG0003188	schizo_pombe	N0
rna1911	OG0003195	schizo_pombe	N0
rna2972	OG0003195	schizo_pombe	N0
rna1090	OG0003197	schizo_pombe	N0
rna3966	OG0003204	schizo_pombe	N0
rna3969	OG0003205	schizo_pombe	N0
rna3975	OG0003208	schizo_pombe	N0
rna1134	OG0003214	schizo_pombe	N0
rna1135	OG0003215	schizo_pombe	N0
rna725	OG0003220	schizo_pombe	N0
rna4952	OG0003221	schizo_pombe	N0
rna4938	OG0003228	schizo_pombe	N0
rna4920	OG0003233	schizo_pombe	N0
rna3051	OG0003234	schizo_pombe	N0
rna3792	OG0003239	schizo_pombe	N0
rna1758	OG0003241	schizo_pombe	N0
rna843	OG0003251	schizo_pombe	N0
rna5537	OG0003261	schizo_pombe	N0
rna6243	OG0003271	schizo_pombe	N0
rna2347	OG0003274	schizo_pombe	N0
rna2954	OG0003277	schizo_pombe	N0
rna6277	OG0003285	schizo_pombe	N0
rna4244	OG0003288	schizo_pombe	N0
rna3371	OG0003292	schizo_pombe	N0
rna169	OG0003293	schizo_pombe	N0
rna3377	OG0003296	schizo_pombe	N0
rna3360	OG0003297	schizo_pombe	N0
rna6134	OG0003297	schizo_pombe	N0
rna6115	OG0003306	schizo_pombe	N0
rna3633	OG0003323	schizo_pombe	N0
rna5144	OG0003325	schizo_pombe	N0
rna5145	OG0003327	schizo_pombe	N0
rna5440	OG0003335	schizo_pombe	N0
rna6135	OG0003342	schizo_pombe	N0
rna193	OG0003348	schizo_pombe	N0
rna4355	OG0003352	schizo_pombe	N0
rna4357	OG0003355	schizo_pombe	N0
rna3499	OG0003362	schizo_pombe	N0
rna302	OG0003368	schizo_pombe	N0
rna6089	OG0003378	schizo_pombe	N0
rna3287	OG0003396	schizo_pombe	N0
rna3286	OG0003397	schizo_pombe	N0
rna3283	OG0003398	schizo_pombe	N0
rna2682	OG0003399	schizo_pombe	N0
rna1216	OG0003400	schizo_pombe	N0
rna5452	OG0003401	schizo_pombe	N0
rna1203	OG0003405	schizo_pombe	N0
rna1282	OG0003408	schizo_pombe	N0
rna3640	OG0003412	schizo_pombe	N0
rna3644	OG0003414	schizo_pombe	N0
rna4550	OG0003415	schizo_pombe	N0
rna4549	OG0003416	schizo_pombe	N0
rna2572	OG0003417	schizo_pombe	N0
rna2112	OG0003419	schizo_pombe	N0
rna778	OG0003426	schizo_pombe	N0
rna1688	OG0003430	schizo_pombe	N0
rna1690	OG0003431	schizo_pombe	N0
rna143	OG0003434	schizo_pombe	N0
rna5534	OG0003439	schizo_pombe	N0
rna5533	OG0003440	schizo_pombe	N0
rna2695	OG0003442	schizo_pombe	N0
rna1542	OG0003452	schizo_pombe	N0
rna3306	OG0003453	schizo_pombe	N0
rna421	OG0003465	schizo_pombe	N0
rna6014	OG0003466	schizo_pombe	N0
rna6011	OG0003467	schizo_pombe	N0
rna401	OG0003469	schizo_pombe	N0
rna5984	OG0003477	schizo_pombe	N0
rna5983	OG0003484	schizo_pombe	N0
rna5620	OG0003489	schizo_pombe	N0
rna5970	OG0003491	schizo_pombe	N0
rna5622	OG0003493	schizo_pombe	N0
rna503	OG0003504	schizo_pombe	N0
rna3150	OG0003514	schizo_pombe	N0
rna4807	OG0003516	schizo_pombe	N0
rna2879	OG0003521	schizo_pombe	N0
rna5102	OG0003521	schizo_pombe	N0
rna5109	OG0003523	schizo_pombe	N0
rna2866	OG0003529	schizo_pombe	N0
rna5083	OG0003532	schizo_pombe	N0
rna2857	OG0003532	schizo_pombe	N0
rna805	OG0003536	schizo_pombe	N0
rna677	OG0003553	schizo_pombe	N0
rna5361	OG0003558	schizo_pombe	N0
rna5369	OG0003560	schizo_pombe	N0
rna236	OG0003565	schizo_pombe	N0
rna5726	OG0003567	schizo_pombe	N0
rna4737	OG0003570	schizo_pombe	N0
rna1839	OG0003571	schizo_pombe	N0
rna3886	OG0003572	schizo_pombe	N0
rna5202	OG0003586	schizo_pombe	N0
rna455	OG0003590	schizo_pombe	N0
rna6075	OG0003596	schizo_pombe	N0
rna296	OG0003603	schizo_pombe	N0
rna585	OG0003607	schizo_pombe	N0
rna596	OG0003612	schizo_pombe	N0
rna1768	OG0003632	schizo_pombe	N0
rna938	OG0003638	schizo_pombe	N0
rna3271	OG0003640	schizo_pombe	N0
rna2396	OG0003642	schizo_pombe	N0
rna5469	OG0003651	schizo_pombe	N0
rna5471	OG0003652	schizo_pombe	N0
rna5481	OG0003655	schizo_pombe	N0
rna2967	OG0003667	schizo_pombe	N0
rna2372	OG0003668	schizo_pombe	N0
rna1065	OG0003677	schizo_pombe	N0
rna3936	OG0003684	schizo_pombe	N0
rna4126	OG0003686	schizo_pombe	N0
rna4118	OG0003688	schizo_pombe	N0
rna3282	OG0003698	schizo_pombe	N0
rna5526	OG0003707	schizo_pombe	N0
rna5029	OG0003711	schizo_pombe	N0
rna5026	OG0003713	schizo_pombe	N0
rna2704	OG0003714	schizo_pombe	N0
rna1843	OG0003719	schizo_pombe	N0
rna1845	OG0003720	schizo_pombe	N0
rna4526	OG0003736	schizo_pombe	N0
rna1642	OG0003745	schizo_pombe	N0
rna1637	OG0003746	schizo_pombe	N0
rna5744	OG0003750	schizo_pombe	N0
rna5885	OG0003752	schizo_pombe	N0
rna3652	OG0003753	schizo_pombe	N0
rna4392	OG0003754	schizo_pombe	N0
rna5751	OG0003755	schizo_pombe	N0
rna551	OG0003756	schizo_pombe	N0
rna631	OG0003757	schizo_pombe	N0
rna82	OG0003758	schizo_pombe	N0
rna358	OG0003759	schizo_pombe	N0
rna4871	OG0003760	schizo_pombe	N0
rna293	OG0003761	schizo_pombe	N0
rna968	OG0003762	schizo_pombe	N0
rna3147	OG0003763	schizo_pombe	N0
rna1555	OG0003765	schizo_pombe	N0
rna3322	OG0003766	schizo_pombe	N0
rna2050	OG0003767	schizo_pombe	N0
rna4462	OG0003768	schizo_pombe	N0
rna6123	OG0003769	schizo_pombe	N0
rna4257	OG0003770	schizo_pombe	N0
rna6108	OG0003771	schizo_pombe	N0
rna2154	OG0003772	schizo_pombe	N0
rna1949	OG0003775	schizo_pombe	N0
rna1986	OG0003781	schizo_pombe	N0
rna2044	OG0003786	schizo_pombe	N0
